Time,Parasites,ImmuneCells
0,80,200
1.0017807527287945,151,179
2.004780811221296,333,173
3.0100189165603815,711,208
4.030180365412671,1472,366
5.036242209346426,2081,1235
6.037806847234722,530,3192
7.060666068466579,39,3094
8.104853083776582,4,2644
9.105597201140874,0,2262
10.105667879776538,0,1849
11.108798747213218,0,1529
12.108845738429462,0,1228
13.113487667341419,0,1021
14.125321519263126,0,834
15.139908023919693,0,698
16.14570099350755,0,559
17.14843814049684,0,453
18.17299243847171,0,369
19.178861452430414,0,309
20.18920649197833,0,257
21.195412771489686,0,215
22.25944404813818,0,177
23.351909930260167,0,137
24.375179027121646,0,118
25.38709307978299,0,98
26.430553771329073,0,75
27.437823416620986,0,61
28.475379068872737,0,52
29.537081505478884,0,44
30.694360407410056,0,27
31.895033318015134,0,19
33.2287613203278,0,14
34.74085562381168,0,9
36.11468557155321,0,4
37.672422679022176,0,2
40.320680036310065,0,0
40.320680036310065,0,0
