Time,Parasites,ImmuneCells
0,80,200
1,194.17100380056718,234.60173238013925
2,345.80888466988273,321.62970674577343
3,286.45890933121836,462.49426520091816
4,83.41012483026344,525.0630048927828
5,18.329339963186307,491.87801610455654
6,5.443854291677673,441.28647828831777
7,2.3610376322070414,395.16473540102845
8,1.434580334814007,356.23498699842077
9,1.1568782192271028,324.0023374539715
10,1.1788675508692499,297.5082402407365
11,1.4557596021708183,275.8385536196222
12,2.1033056342276533,258.2338086679303
13,3.45159325115969,244.13081804730533
14,6.270025138923908,233.2272834924931
15,12.310714720963304,225.64422106690407
16,25.466683726219625,222.32372309474025
17,53.64150816239892,225.93405401548168
18,108.60675065882636,242.60915401748278
19,189.23887763671416,283.41954695944963
20,231.88393806385153,355.67725373274527
21,158.93072781869765,428.14460630527986
22,66.75197493075378,447.4534808952877
23,26.273877248556218,424.46335902773677
24,12.655095948789665,389.84069233055885
25,7.927976752823276,356.18649487853025
26,6.3651474398584424,326.7726186406848
27,6.334433981228616,302.0933985126323
28,7.541406148168076,281.93576346265553
29,10.386395503070684,266.03585375574613
30,16.03063068024615,254.38771677461236
31,26.847274154168645,247.5522937454655
32,46.99130858174129,247.14272872367428
33,81.63966284400064,256.52143363308727
34,129.96299077854647,280.98672641192474
35,167.76191594668316,324.0189800380206
36,152.87660760521837,374.84079459318923
37,96.04450481614667,405.3795156828407
38,50.266181925883295,403.6783234197819
39,27.632533277251937,383.06387940319456
40,17.975425992371136,357.01741048670925
41,14.23958063483597,331.81013152829496
42,13.58738213044317,309.7042851105439
43,15.233929138872345,291.437715334229
44,19.488152396429257,277.3354473392067
45,27.557086375635865,267.85077024643266
46,41.56598109237198,263.952710008579
47,64.00710576727286,267.46966415398117
48,94.85267155316535,281.0925255155764
49,124.83924565396217,306.8407787637849
50,133.1035509099573,341.2724574790991
51,109.05612893498751,371.2700684159948
52,72.71657984151342,383.10723317327023
53,45.671974011280824,376.3602998992515
54,30.772201511484088,359.35723537975906
55,23.73999453849439,339.27430237997805
56,21.31204202059061,319.97945562050336
57,22.058714156403838,303.2786582652147
58,25.775112620900888,290.08998774586496
59,33.08283121933754,281.12700554611126
60,45.13789971481742,277.299501244439
61,62.89037888250586,279.9153273375865
62,85.0668916701389,290.47531944279035
63,105.01852776741293,309.46217698161536
64,111.1859186142564,333.78835070666634
65,97.80143180474829,355.39359339642056
66,73.96843511837461,365.87309650664184
67,52.69052322227598,363.39793254537227
68,38.83120675038101,352.0902921999746
69,31.40521574561512,336.97432188935875
70,28.516568805306665,321.537733346373
71,29.040908122481284,307.79787376102524
72,32.685202045550575,296.9491289850131
73,39.73028730705273,289.87914542853423
74,50.63846954909665,287.4730535452778
75,65.25817907816146,290.67784948906205
76,81.4126478008651,300.1595091926402
77,93.75041786369891,315.3182554988213
78,95.71760007805554,332.990325574612
79,85.5984598461401,347.6106928042892
80,69.18162394729404,354.3310904545344
81,53.84090918844108,352.21513148291837
82,43.03431077914491,343.7171533081118
83,36.892056251869356,332.1375891045402
84,34.57181173195136,320.10976890853567
85,35.4323066191699,309.3961149301398
86,39.25220449049203,301.172592256461
87,46.069273544846254,296.3265501670461
88,55.787027522862466,295.61602657855224
89,67.49985079156161,299.608097892566
90,78.72765548025922,308.2976513014233
91,85.50041426946751,320.43761269916325
92,84.4988523048033,333.11218716842245
93,76.08115022439392,342.5354395002508
94,64.27027851656024,346.05860605340007
95,53.34629498756497,343.50087762148087
96,45.470710266547826,336.5750841936805
97,41.00377494314055,327.52234959855184
98,39.63277144912208,318.2656320236343
99,41.03208742799231,310.2222043408118
100,45.017304524421185,304.4132635337659
