"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.330876342256872,2.73766632097482,4.99995905503351,2.66298722926647,1.39626928869806,3.84938268464194,0.0201917934359319,1.4,4782,0.00198748052846666,0.999894278528421
"O",0.00178702719682959,0.437719172642159,0.944904730841537,0.457431456029461,0.295981890324724,0.201537634351076,0.00463735423447556,1.6,4074,-0.000300237710036066,1.0013436134732
"h",0.238789823859757,0.65167892020376,0.999960400577263,0.634527299404057,0.22828219102746,0.791688001482648,0.00364385706769291,1.6,3925,-0.012538329420355,1.00097977314803
"b",1.1432588333264,48.8108465908492,95.7327859233442,49.171712048825,28.7629373666718,24.596694428221,0.383195401469376,1.3,5634,-0.0110837558042758,0.999979228175494
"u",0.042907549629863,0.502736069146249,0.990600159622924,0.503572040675439,0.290485625965962,0.754360983569548,0.00399407370755974,1.4,5290,-0.00145515788283923,1.00044628861322
