"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"h",0.00183801211492925,0.471606505069906,0.943933743066825,0.479873399379985,0.287443209518581,0.231879918728077,0.0040423553226345,1.4,5056,0.0117779204543597,1.00002543404894
"c",0.0515459720165343,0.519148358400775,0.99690631119828,0.512613613128813,0.289526322956244,0.763827285405962,0.00381838239530858,1.3,5749,-0.0119044501174087,1.0008754119719
"u",0.0111332472905361,0.486579059397427,0.953873259935964,0.489421903253697,0.283961813667488,0.366300106630207,0.00376414384959201,1.3,5691,-0.0014997419693096,1.00025562068793
