"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.000173500739078387,2.28432886418886,4.66930563367731,2.34404462936085,1.39819388151952,1.95099372970802,0.0200763095656916,1.4,4850,-0.000875245925503365,1.0004606753476
"u",0.0211880179171422,0.488784261746332,0.964854628546163,0.492770828492914,0.288500634808313,0.253566511142738,0.00378558212573218,1.3,5808,0.000913979914200151,1.00035980662644
