"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.362603715620935,2.66698874238494,4.99656973173762,2.6330243369473,1.39759923050346,3.77766239713575,0.0200720905052466,1.4,4848,-0.0144842789487065,1.00035108323688
"O",0.00237731801383932,0.456615517901777,0.946043879872466,0.466691566289541,0.294908729774739,0.212024808274265,0.00448080017751987,1.5,4332,-0.00131811791157122,1.00038204617775
"h",0.250883218402186,0.661164551195451,0.999588327743369,0.643778563873351,0.225161666773904,0.81251639835321,0.00356757005540063,1.6,3983,0.0108741283844241,1.00162569837847
"c",0.00214684777943111,0.474539573769237,0.942935322494392,0.484503813075555,0.284443528964051,0.24069155892025,0.00389959379185078,1.4,5321,0.00485246467066809,1.00018925002543
