"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"O",7.46635563174037e-06,0.0333909678337528,0.0893800837543546,0.0381884639058272,0.0261194662846757,0.0260124516233188,0.000469547571257628,1.8,3094,-0.0205952095382884,1.00096719117355
"b",0.385514530353248,50.200849800208,95.0500770180945,49.9140393621491,28.6890702740895,54.9766320389953,0.392407394916405,1.4,5345,-0.0100326685526281,0.999999728068399
"u",0.0530439589638263,0.505759791297099,0.999482411768786,0.505704616893711,0.289178276232335,0.72594478133033,0.00384969037997871,1.3,5643,0.00429858669168491,1.00026214902997
