"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.00672339403815911,2.12578818378741,4.58489903355597,2.23141855704407,1.36463158484137,1.24459595733707,0.0192054852989343,1.4,5049,0.000899160604200273,0.99999117056515
"h",0.0011208318176495,0.490390886519182,0.946384373660861,0.491228817231526,0.28709893940587,0.411806533905232,0.0039480315969382,1.4,5288,-0.00176917463776832,1.00007613047583
"b",0.859969529904347,48.730917490175,95.8903903374448,49.3029377226379,28.9683384227235,24.2184372508408,0.376285626637014,1.3,5927,-0.00152402427983388,1.00006065306369
"c",0.0502592173267037,0.507398987131589,0.999577148118988,0.503187405648321,0.288726564587038,0.751239594704741,0.00385265003121365,1.3,5616,-0.000325535847115033,1.00064321929435
