Time,Parasites,ImmuneCells
0,80,200
0.1,82.10039329168073,200.7338660068781
0.2,84.21470230311208,201.58914767970307
0.30000000000000004,86.32951202954183,202.56537375991272
0.4,88.43050543954858,203.66144276026068
0.5,90.50207844022752,204.87557440886135
0.6000000000000001,92.52741382605132,206.20516451998753
0.7000000000000001,94.48871447223216,207.64674821801583
0.8,96.3673676270371,209.195915457047
0.9,98.1441469045057,210.84721560677562
1,99.79948399607765,212.59408882875684
1.1,101.31381628156294,214.42879674728724
1.2000000000000002,102.66794062420297,216.34237974183026
1.3,103.84341464467407,218.32462823303842
1.4000000000000001,104.8229981002176,220.36407556356474
1.5,105.5911019124076,222.44802141544469
1.6,106.13423679015041,224.56258739521664
1.7000000000000002,106.44144321487256,226.69280843050672
1.8,106.50468285844346,228.82276208518002
1.9000000000000001,106.31917102058998,230.93573675841097
2,105.88363066372074,233.01443782621493
2.1,105.2004509029346,235.04122883196246
2.2,104.27573429841723,236.99840501574903
2.3000000000000003,103.11923410453188,238.86848509872476
2.4000000000000004,101.74416326015886,240.63451276182084
2.5,100.16689708405006,242.2803768718188
2.6,98.40656813289257,243.7911122698254
2.7,96.48459316944331,245.15317419024504
2.8000000000000003,94.42408043761091,246.35471327172493
2.9000000000000004,92.24926967907058,247.38576580497008
3,89.98494555169617,248.23841047810214
3.1,87.6558494870772,248.9068814034915
3.2,85.28614638161834,249.3876142597991
3.3000000000000003,82.89895408951811,249.6792358019921
3.4000000000000004,80.51595009733674,249.78249929312597
3.5,78.1570643328963,249.70017155589295
3.6,75.8402615543831,249.43687893770002
3.7,73.58141104698578,248.99892108556529
3.8000000000000003,71.39423707828506,248.39406193366696
3.9000000000000004,69.29033911611224,247.63130742537996
4,67.27927551669538,246.72067796588067
4.1000000000000005,65.36868849426126,245.67298519812582
4.2,63.56446366891661,244.49961809524294
4.3,61.87091269530175,243.21234362743212
4.4,60.29096726216139,241.8231260937015
4.5,58.8263746729931,240.34396754705304
4.6000000000000005,57.47788876790312,238.78677023953622
4.7,56.245451150695715,237.16322132118302
4.800000000000001,55.12835841422837,235.48469847432128
4.9,54.125413367892044,233.76219648696807
5,53.235059036170284,232.00627214921224
5.1000000000000005,52.45549522342816,230.22700550403002
5.2,51.7847783414039,228.43397542113863
5.300000000000001,51.22090397529544,226.6362485243119
5.4,50.76187566536479,224.84237744233693
5.5,50.40575984102805,223.06040791935487
5.6000000000000005,50.150728130881426,221.29789308195052
5.7,49.99508868583499,219.56191305036555
5.800000000000001,49.937307963655606,217.85909841156342
5.9,49.97602388207655,216.1956565878132
6,50.11005133070385,214.57740006767773
6.1000000000000005,50.33838085704968,213.0097756598412
6.2,50.66017117933276,211.49789405631603
6.300000000000001,51.074736024431175,210.0465591132335
6.4,51.58152565194283,208.66029635130423
6.5,52.18010329829478,207.34338025778874
6.6000000000000005,52.87011665927446,206.09986002598987
6.7,53.65126441719348,204.93358343918507
6.800000000000001,54.523257950072505,203.84821863797495
6.9,55.485777806830505,202.8472734551978
7,56.538425037143114,201.93411211502084
7.1000000000000005,57.680667260378456,201.11196906674743
7.2,58.91177878844915,200.3839596744042
7.300000000000001,60.23077621831357,199.7530876072744
7.4,61.63634970561955,199.22224811887654
7.5,63.1267854933789,198.79422821688837
7.6000000000000005,64.69988599112195,198.47170189813886
7.7,66.3528878063874,198.2572213142206
7.800000000000001,68.08236644909213,198.15320185380781
7.9,69.88415052709236,198.16190285239404
8,71.75323179701225,198.28540282585897
8.1,73.68367239744468,198.52556810974573
8.200000000000001,75.66851811731506,198.8840154048285
8.3,77.6997175113127,199.36206738901637
8.4,79.76805093902819,199.9607024605551
8.5,81.86307565279401,200.68049841334175
8.6,83.97308348713618,201.52156711607506
8.700000000000001,86.0850849579723,202.483484674371
8.8,88.18482054972526,203.56521583704466
8.9,90.25680474799167,204.76503367982684
9,92.28440790476115,206.08043597699654
9.1,94.24998053527499,207.5080600152607
9.200000000000001,96.13502382202941,209.0435980671337
9.3,97.92040891596378,210.6817162368382
9.4,99.58664599909117,212.41597989450594
9.5,101.11420200108816,214.23878939157174
9.600000000000001,102.4838633725601,216.14133016314142
9.700000000000001,103.67713748289265,218.11354162437553
9.8,104.67666980851146,220.14410905689343
9.9,105.46672713335168,222.22048284485385
10,106.033621183517,224.32893284945433
10.100000000000001,106.36613247105286,226.45463461079694
10.200000000000001,106.45591627189893,228.58179393414213
10.3,106.29783993710447,230.6938106709451
10.4,105.89024460695326,232.773480241929
10.5,105.23511375481925,234.8032305999266
10.600000000000001,104.33813475895857,236.76538962493254
10.700000000000001,103.20864442500284,238.64247616770007
10.8,101.85945581583965,240.41750588418228
10.9,100.30657038328616,242.0743014788354
11,98.56878795902698,243.59779620788893
11.100000000000001,96.6672234384298,244.9743178718372
11.200000000000001,94.62476646236202,246.19184295946317
11.3,92.46550078582014,247.24021072852727
11.4,90.21411041940276,248.11128850780094
11.5,87.8953009754955,248.79908254356118
11.600000000000001,85.53326220648039,249.29979146300926
11.700000000000001,83.1511906054168,249.61180241029484
11.8,80.77088869174982,249.73563272959058
11.9,78.41244835338414,249.67382256480792
12,76.0940240075347,249.43078556454486
12.100000000000001,73.83169264811946,249.01262655232713
12.200000000000001,71.63939579728572,248.42693534044076
12.3,69.52895304323955,247.6825662107823
12.4,67.51013591916382,246.7894118191276
12.5,65.59078937808265,245.75817947829404
12.600000000000001,63.77698824268773,244.60017645851687
12.700000000000001,62.07321662085815,243.3271095881711
12.8,60.482559664733174,241.95090298782725
12.9,59.006898641544296,240.48353642486404
13,57.64710207745273,238.9369055498674
13.100000000000001,56.40320747691983,237.3227042481103
13.200000000000001,55.27458974495579,235.65232850922982
13.3,54.260113861969,233.93680059226682
13.4,53.35827047912965,232.18671184880293
13.5,52.56729416563683,230.41218227520733
13.600000000000001,51.88526460918115,228.62283475377464
13.700000000000001,51.31019154256959,226.82778191500998
13.8,50.84008463567227,225.035623638639
13.9,50.47300955464914,223.25445335358904
14,50.20713175096991,221.49187128464078
14.100000000000001,50.04074883670245,219.75500345922495
14.200000000000001,49.972313755787376,218.05052443604202
14.3,50.00044864920437,216.38468343339483
14.4,50.12395113260014,214.7633324282001
14.5,50.341793871265814,213.19195448172758
14.600000000000001,50.653117472576476,211.67569477607412
14.700000000000001,51.05721844585236,210.21938827255337
14.8,51.55353120899045,208.8275881658407
14.9,52.14160519000126,207.50459411108852
15,52.821076225091694,206.25447829889035
15.100000000000001,53.591636205601354,205.08110756587865
15.200000000000001,54.45299093814464,203.9881686570492
15.3,55.4048201230824,202.9791853132504
15.4,56.44672966586647,202.05753517070946
15.5,57.57819748534058,201.22646462582136
15.600000000000001,58.798514996431635,200.48909966414658
15.700000000000001,60.106723046797335,199.8484534930355
15.8,61.50154240561155,199.3074305489233
15.9,62.981299001694644,198.8688265946336
16,64.54384423966222,198.5353245776067
16.1,66.18647092686729,198.30948592301056
16.2,67.90582560616355,198.19373691521227
16.3,69.69781840053915,198.19034981450503
16.400000000000002,71.5575318375053,198.30141835772534
16.5,73.47913053222288,198.52882730753703
16.6,75.45577406285415,198.87421574959967
16.7,77.47953554181072,199.33893364672812
16.8,79.54133143731627,199.92399322278263
16.900000000000002,81.63085969886674,200.63000939936057
17,83.7365615458069,201.45713979760853
17.1,85.84560296660996,202.40501545396523
17.2,87.94388065996716,203.47266418591212
17.3,90.01606328911465,204.65843150282092
17.400000000000002,92.04566927006202,205.95989762266728
17.5,94.01518633705106,207.37379266911415
17.6,95.90623677475854,208.89591228594514
17.7,97.69978972450224,210.52103667135754
17.8,99.37643086596128,212.24285384230143
17.900000000000002,100.91665082786378,214.0538994156032
18,102.30124366749055,215.9454960094533
18.1,103.5116764706447,217.90772778034966
18.2,104.5305132243383,219.92942972336593
18.3,105.34186759789608,221.998202903769
18.400000000000002,105.9318487410092,224.10046326995698
18.5,106.28899324782454,226.22152497320454
18.6,106.40466317630471,228.3457211023454
18.7,106.27338988535008,230.45656281873735
18.8,105.893144001021,232.53693649971507
18.900000000000002,105.26551411830847,234.5693376897865
19,104.39577909223098,236.53612828214898
19.1,103.29286474273712,238.4198398749006
19.200000000000003,101.96918810589827,240.20346168445198
19.3,100.44038010459403,241.8707497608371
19.400000000000002,98.72490943622665,243.40653817999868
19.5,96.84360183692732,244.79702841306727
19.6,94.8191454310881,246.0300260132364
19.700000000000003,92.67544195248925,247.09519474246122
19.8,90.43706285152433,247.98419924950804
19.900000000000002,88.12867530215793,248.69082154003192
20,85.77448706398584,249.21102870731664
20.1,83.3977654729292,249.54297354896005
20.200000000000003,81.0204292669411,249.68694199465637
20.3,78.66272408873623,249.64525101289212
20.400000000000002,76.34298618659221,249.4221041794303
20.5,74.07749364290437,249.02341319082421
20.6,71.88039946397099,248.45659465383733
20.700000000000003,69.76373713203861,247.73035154102092
20.8,67.73748722032077,246.8544480678057
20.900000000000002,65.8096961221186,245.83948592914555
21,63.98662654894399,244.6966894053916
21.1,62.27293327904977,243.43770381135627
21.200000000000003,60.67185368963402,242.07441144995997
21.3,59.18540255167973,240.61876797121585
21.400000000000002,57.81456291215233,239.08266062796466
21.5,56.55946834807093,237.47778831279408
21.6,55.41957256844994,235.81556354336922
21.700000000000003,54.39380347123289,234.10703398897257
21.8,53.48070023810782,232.36282372142975
21.900000000000002,52.678533132552765,230.59309109371614
22,51.98540639341016,228.8075012465617
22.1,51.399344968782906,227.01521146579375
22.200000000000003,50.91836517204297,225.22486805048436
22.3,50.540532623854254,223.44461114318645
22.400000000000002,50.264007430658985,221.68208709072167
22.5,50.087077810559435,219.94446673312714
22.6,50.00818378515198,218.23846795206717
22.700000000000003,50.02593224047237,216.57038118153483
22.8,50.13910411889141,214.94609704702893
22.900000000000002,50.34665462411784,213.37113520837454
23,50.647707125623256,211.85067367701436
23.1,51.041541293520936,210.389577985658
23.200000000000003,51.5275758510488,208.99242969527702
23.3,52.10534620982505,207.6635538047789
23.400000000000002,52.77447711137704,206.4070446862173
23.5,53.53465039298045,205.22679024173178
23.6,54.385567714109165,204.12649397593202
23.700000000000003,55.32690846189125,203.10969478709777
23.8,56.35828230300925,202.17978412358633
23.900000000000002,57.47917625041201,201.3400203811262
24,58.68889810658159,200.5935399669489
24.1,59.9865096279591,199.94336571749707
24.200000000000003,61.37076114275663,199.39241089211956
24.3,62.84001758373643,198.94347960663333
24.400000000000002,64.39217791479473,198.59926355353892
24.5,66.02459040406063,198.36233337338086
24.6,67.7339723652053,198.23512655179974
24.700000000000003,69.51630863693086,198.21992746226505
24.8,71.36676871607007,198.31884429782778
24.900000000000002,73.27961727689443,198.5337796202004
25,75.24812435104613,198.8663940238978
25.1,77.2644842890787,199.31806373441682
25.200000000000003,79.31974332499695,199.88983158916255
25.3,81.40373980395083,200.5823513087972
25.400000000000002,83.5050613753567,201.39582523075305
25.5,85.61102382692863,202.32993580270087
25.6,87.70767651540028,203.38377140666788
25.700000000000003,89.77983929255393,204.5557474106127
25.8,91.81117569598007,205.84352365589064
25.900000000000002,93.78430958595183,207.24391987893094
26,95.68098428316716,208.75283169100365
26.1,97.48227027688206,210.3651491302385
26.200000000000003,99.16882297170969,212.07468114089613
26.3,100.72118900264311,213.87408945925216
26.400000000000002,102.12015798366163,215.754836099732
26.5,103.34715362048537,217.70714854161562
26.6,104.38465697990637,219.72000725630775
26.700000000000003,105.21664688025625,221.78115957334077
26.8,105.82904659668249,223.87716495752903
26.900000000000002,106.21015708450776,225.9934746035881
27,106.35105775941638,228.11454787492315
27.1,106.2459553887338,230.22400710326667
27.200000000000003,105.89246139985735,232.30483034811212
27.3,105.29177983440641,234.33957986749144
27.400000000000002,104.44879146884851,236.31066198813537
27.5,103.37202421725594,238.20061197488675
27.6,102.07350643157073,239.9923954632922
27.700000000000003,100.56850598593871,241.6697166497398
27.8,98.8751570968711,243.21732204390892
27.900000000000002,97.0140055835658,244.6212872371177
28,95.00748306290885,245.86927667088798
28.1,92.87933479989982,246.95076539143014
28.200000000000003,90.65403024271535,247.85721416702268
28.3,88.3561846132876,248.5821914461024
28.400000000000002,86.0100144383718,249.12143893283636
28.5,83.63885031724548,249.47287984762664
28.6,81.26472010749316,249.63657266416257
28.700000000000003,78.90801621107046,249.61461445438846
28.8,76.58725002358862,249.4110012786221
28.900000000000002,74.31889452311356,249.03145351505086
29,72.11730869212244,248.48321568336704
29.1,69.99473562579773,247.77483985781785
29.200000000000003,67.96136308024256,246.9159617060893
29.3,66.02543417998774,245.9170771672792
29.400000000000002,64.19339558056909,244.78932670557666
29.5,62.47007107411361,243.54429266034302
29.6,60.858849741114845,242.1938138311801
29.700000000000003,59.36187933876172,240.74982005071325
29.8,57.980257335159564,239.22418826673533
29.900000000000002,56.714213757603105,237.6286205827073
30,55.56328165084425,235.97454383782556
30.1,54.52645237436032,234.2730296611741
30.200000000000003,53.602314266647525,232.53473343735402
30.3,52.78917410598841,230.76985032743423
30.400000000000002,52.08516146566932,228.98808636401972
30.5,51.48831681414326,227.19864255491504
30.6,50.99666436335535,225.41021000332947
30.700000000000003,50.60827086129886,223.6309742201489
30.8,50.3212918614011,221.86862673617512
30.900000000000002,50.134006770639935,220.1303824788928
31,50.04484350934043,218.42300182886265
31.1,50.05239442368102,216.75281576470974
31.200000000000003,50.15542427645423,215.12575321501504
31.3,50.35287130662926,213.54736985074237
31.400000000000002,50.64384178981092,212.02287666868142
31.5,51.02759876530164,210.55716926848098
31.6,51.503545506972294,209.1548567854676
31.700000000000003,52.07120366687949,207.8202891414286
31.8,52.73018649972941,206.5575830417514
31.900000000000002,53.480167172405345,205.37064625023993
32,54.32084213948542,204.26319983111526
32.1,55.25188952149528,203.2387980890907
32.2,56.2729229770536,202.3008457974688
32.300000000000004,57.383439046517786,201.4526131446852
32.4,58.58275818164639,200.69724762605804
32.5,59.86996448614159,200.03778147711793
32.6,61.24383734595786,199.4771366280035
32.7,62.70277730553418,199.01812582258296
32.800000000000004,64.24472795787385,198.66344930721482
32.9,65.86709315465009,198.41568703517117
33,67.56665040448478,198.27728599513648
33.1,69.33946178400576,198.25054257016427
33.2,71.18078345660105,198.33757929357319
33.300000000000004,73.08497561410906,198.54031569216133
33.4,75.04541516216437,198.86043299194637
33.5,77.05441385572496,199.2993324326416
33.6,79.10314505647223,199.858086989968
33.7,81.18158282782554,200.5373864559035
33.800000000000004,83.27845754853266,201.33747597408046
33.9,85.38123263683363,202.2580883245381
34,87.47610728263192,203.29837049997735
34.1,89.54805023583295,204.456805416626
34.2,91.58086961121376,205.73112994887504
34.300000000000004,93.55732343906021,207.11825091336314
34.4,95.45927492085166,208.61416106778904
34.5,97.26789515917754,210.21385759372646
34.6,98.9639150236937,211.9112661683529
34.7,100.52792559832504,213.69917411363522
34.800000000000004,101.94072448547331,215.5691765802416
34.9,103.18370237313857,217.511640026143
35,104.23926145321589,219.51568745505816
35.1,105.09125417401012,221.56920986591442
35.2,105.72542788182882,223.65890808227937
35.300000000000004,106.12985834445986,225.77036856129325
35.4,106.2953532628259,227.888175864396
35.5,106.21580593517618,229.99606321161554
35.6,105.88847950596625,232.0771009471803
35.7,105.3142038884169,234.1139208780283
35.800000000000004,104.49747058865668,236.08897239056103
35.9,103.44641508898204,237.9848041867928
36,102.17268220018086,239.7843635039087
36.1,100.69117643032416,241.47130297386238
36.2,99.01970561863865,243.03028407905254
36.300000000000004,97.17853292171763,244.44726562357138
36.4,95.18985775187487,245.70976584982273
36.5,93.0772500594075,246.80708767825894
36.6,90.86506454598995,247.73049829144338
36.7,88.57786187556292,248.47335645504876
36.800000000000004,86.23986189430053,249.03118381727543
36.9,83.87445042880282,249.40167925401337
37,81.50375655442254,249.58467818847913
37.1,79.14831155149349,249.58206143411286
37.2,76.82679506937417,249.39762021080506
37.300000000000004,74.5558685662513,249.03688552390787
37.4,72.35009140212374,248.5069309680342
37.5,70.2219112796965,247.81615825327333
37.6,68.18171819805758,246.97407440893366
37.7,66.23794969603777,245.99106881301304
37.800000000000004,64.3972348061203,244.8781970545983
37.9,62.66456453356035,243.64697735285392
38,61.04347836614216,242.30920367117267
38.1,59.53625644202285,240.87677839013287
38.2,58.144110273243925,239.3615664086362
38.300000000000004,56.86736629861752,237.7752712277384
38.400000000000006,55.705637217143234,236.1293324681663
38.5,54.65797847364057,234.43484388195068
38.6,53.72302833218274,232.7024904203495
38.7,52.89913083886934,230.94250252859055
38.800000000000004,52.18444177797071,229.16462567834236
38.900000000000006,51.57701828261935,227.37810310353683
39,51.07489312542677,225.59166974296053
39.1,50.67613506957131,223.8135554101228
39.2,50.378896064210586,222.05149579285845
39.300000000000004,50.18144717841494,220.31274925297967
39.400000000000006,50.08220474100077,218.60411801447472
39.5,50.079747210714544,216.93197289613764
39.6,50.17282389492906,215.30228040627637
39.7,50.36035662737856,213.72063115756742
39.800000000000004,50.641435063391874,212.19226889158108
39.900000000000006,51.01530608448523,210.72211950704784
40,51.481357748087746,209.31481954258584
40.1,52.039098072306146,207.9747436619451
40.2,52.688128826748745,206.70603075825903
40.300000000000004,53.42811440258487,205.51260834787033
40.400000000000006,54.25874575566174,204.39821496293214
40.5,55.179699351783505,203.366420274254
40.6,56.19059099555057,202.42064269513568
40.7,57.290924523167185,201.56416426044683
40.800000000000004,58.48003512810872,200.80014248408241
40.900000000000006,59.75702724476688,200.13161892940442
41,61.12070711489808,199.5615242768262
41.1,62.56951016858487,199.0926796292159
