"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",4.97697761649563,4.99497140930267,4.99999946882066,4.99243414816032,0.00793050749648768,4.99777527739198,0.000363328832001891,4.6,476,0.366944528236059,1.03158794039816
"O",0.0287355758405945,0.0288897442236788,0.0290912288555536,0.0288985236725009,8.63078044428028e-05,0.028884557171965,5.42988865322904e-06,6.3,253,0.53788781552348,1.00926780485652
"h",1.18827013266202e-07,0.00100037833454341,0.00392009712894349,0.0013572453280237,0.00125717727118028,0.000448899609823997,7.70699463318859e-05,6.1,266,0.541180490548874,1.00154190135222
"c",3.75538787981716e-09,6.71057114637688e-05,0.000304845687177001,0.000101561592067217,0.000107240739803475,3.06164147656101e-05,3.23298011211592e-06,3,1100,0.0942011359289103,1.00015360783973
