"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"O",0.0165122513452937,0.0165822621654435,0.0166563277587887,0.0165822226625165,3.70468608735073e-05,0.0165815796409694,7.83027172350079e-07,2.1,2238,0.00290435801758452,1.00298033139725
"u",0.775522476165617,0.782924726814367,0.789975690147363,0.782920626166914,0.00366616114596222,0.782849465260578,7.96232675080898e-05,2.2,2120,0.0111903037327779,1.00338740682004
