"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"h",2.04867822558272e-09,1.48138427057189e-05,6.30536123006356e-05,2.1240962908866e-05,2.11302700503364e-05,6.67275639708357e-06,5.42752540254572e-07,2.6,1516,0.0403190931437475,1.00082098295843
"b",0.000232544951457889,1.56941516129007,5.79197915799454,2.12364592670341,1.91388085120958,0.694579015737164,0.171133980059779,8.9,125,0.736486752512063,1.00108063226192
"c",4.08738160742671e-07,0.00384857560396061,0.0144352457308564,0.0051597323853439,0.0046359199440127,0.0017010396424465,0.000208435862130048,4.5,495,0.282644448046082,1.00080133545131
"u",0.0681108622116151,0.0829075384075662,0.106210707623376,0.0849807675528161,0.011028124665777,0.0784479070535664,0.000994424403538191,9,123,0.736194506578648,1.00162013716366
