"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",4.98281200239285,4.99601274535649,4.99999928527781,4.99423181310675,0.00569209713822589,4.99821005292442,0.00016925287394344,3,1131,0.0747518850081299,1.0149508884191
"O",0.029192891154767,0.0293637066169971,0.0296123924841211,0.0293799797662483,0.00010699058063008,0.029342422553012,7.10733364761439e-06,6.6,227,0.564018133399251,1.01503743248961
"h",2.62478912360808e-07,0.00113441601789445,0.00492153349420973,0.00160501059796058,0.00153459721673349,0.000503008703775426,0.000101163008367946,6.6,230,0.587734945368605,1.00969100087719
"c",0.264209515322728,0.271356993120438,0.276482142478438,0.270891074881194,0.00319090487141594,0.27212750275388,0.000173520805702398,5.4,338,0.451663515424022,1.00626008517492
"u",0.983855222988466,0.996328054122202,0.999999804698209,0.994682093268856,0.00525949562276707,0.998373792562685,0.000284542602963766,5.4,342,0.473775879256538,1.00405418890825
