"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"c",0.224260620085813,0.229328715203424,0.23428216764907,0.229334640086757,0.00259632159058308,0.229143062781706,3.79149485130956e-05,1.5,4689,0.0209968153845075,1.00021191545059
