"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"O",0.0166086052128378,0.0166839106467544,0.0167585976994704,0.0166835484624424,3.83587084103186e-05,0.0166844194521064,7.89797429455017e-07,2.1,2359,0.0221581963704577,1.0011959577427
"c",6.78592303971237e-07,0.00590139336152456,0.0208724391043775,0.00776356166568359,0.00682984310158408,0.00262770755915346,0.000447396286376496,6.6,233,0.556881081820901,1.00738821147028
"u",0.456075378436249,0.468291570338982,0.485787490599673,0.469863436744661,0.00807517621917008,0.46630328796761,0.000490407314945128,6.1,271,0.542961509988501,1.00642382976473
