"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"O",0.0152974589873909,0.0153937080692943,0.0154981823333724,0.0153986358441371,5.19777824394171e-05,0.0153875958470281,1.9813130828122e-06,3.8,688,0.200792131596922,1.00346806817269
"h",1.48911999562072e-06,0.00172808592101552,0.00738669531091291,0.00246728520035826,0.00245225444434983,0.00075584666180548,0.00010612731134824,4.3,534,0.249955952797307,1.00206151388149
"c",2.83091275892684e-06,0.00621122722219357,0.0269512051285251,0.00898468320775004,0.00932993365608726,0.00272030225451811,0.000649246612636812,7,207,0.620630621768511,1.02460838343474
"u",0.45480820311086,0.467418792494542,0.491576892823186,0.469991328146,0.0105908524700473,0.465234741246811,0.000730285060249005,6.9,210,0.605166130426337,1.14228069110489
