"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",1.01579815611342,1.02293065196954,1.03040783998883,1.0228786054594,0.00375076479377119,1.02297850367321,5.50329414936174e-05,1.5,4645,-0.00748755066341233,1.00020766879675
"h",0.997167133998755,0.9993604447406,0.999999779208607,0.99906115414039,0.000966418072938917,0.999710547196654,2.49962755057791e-05,2.6,1495,0.0199165511566823,1.00067107557905
