"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",1.78490532225082,1.79564360713248,1.80541034408535,1.79554106333046,0.00520840766224629,1.79592054260711,9.39882716560874e-05,1.8,3071,0.0163104879594831,1.0011068859093
"b",26.4323810831156,27.7115433231247,29.030323912971,27.6909403567797,0.657735315749819,27.7356821576001,0.0156099284716324,2.4,1775,0.0370950700822271,1.00128414092592
"c",3.1292377562501e-07,0.00164502407792024,0.00727749349673497,0.00237593492152878,0.00236157776529382,0.000723792037665462,6.46775496761109e-05,2.7,1333,0.010452320236461,1.00097667227352
