"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",4.97673450536096,4.9946293039744,4.99999741177722,4.99221310347157,0.00760971396754309,4.9976259509492,0.000385441113414198,5.1,390,0.411715148280399,1.0163358262363
"O",0.0347136467500277,0.0348906709948414,0.0350378537138399,0.0348822811829876,8.58855798000708e-05,0.0349042037346495,4.86754464373037e-06,5.7,311,0.492163189725634,1.00927092647411
"b",97.1157659449166,99.2401154406307,99.9998385282648,98.9859221076116,0.905139853072183,99.6643931584651,0.059489820279705,6.6,231,0.567536397269273,1.01624527717219
"c",0.0659819001795549,0.0772821209873565,0.0859093456729309,0.0769000079209559,0.0051195667815185,0.0778298558785701,0.00050563052134135,9.9,103,0.768878613742707,1.11530689627879
"u",0.977248588652853,0.995125726922149,0.99999980665446,0.992611736834122,0.00766126705495142,0.997856884095875,0.000609679200516655,8,158,0.695363463119393,1.06055774807054
