"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",1.24541319349437,1.29963800435362,1.35293532477533,1.29977179985105,0.0279747897859754,1.30067039698504,0.00292070522617903,10.4,92,0.797441721157374,1.05964985407242
"O",0.0081348857591556,0.00840532825980986,0.00871222744458808,0.00840810118653452,0.000150258255117951,0.00840697921287345,1.58164088902797e-05,10.5,90,0.805762319965759,1.06065124530021
"h",9.88400288576805e-09,0.00482566890439383,0.0189416538980225,0.00663981223142651,0.00630637757220192,0.00210039071651503,0.000216009232323921,3.4,852,0.138116348698784,1.00316154622277
"b",1.85680712364079e-06,0.0813059994485711,0.344022947910618,0.115621819476724,0.11908873104497,0.0360895599637546,0.00329571866414731,2.8,1306,0.0875949233430976,1.00496813453342
