"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",1.79096903900474,1.80155209837068,1.811644321302,1.80149764232947,0.00527547064805782,1.8018950142219,8.58881489728716e-05,1.6,3773,0.0111093013722056,1.00092108457378
"u",0.687915090083589,0.694713732691885,0.701189867625326,0.694760530765697,0.00343117258757667,0.69444967407799,5.70964666800736e-05,1.7,3611,0.00882422617522618,1.00050539143695
