"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",4.97680438168562,4.99425603202231,4.9999971287211,4.99191358783405,0.00792542023851558,4.99742599273001,0.000451236906296831,5.7,308,0.466300431425795,1.02836359745785
"O",0.0336289938000405,0.0337677216897611,0.033860255682766,0.0337547209169229,6.48274255482638e-05,0.0337799247439688,3.44938175392143e-06,5.3,353,0.434693338612035,1.02199108341163
"c",7.20197003965408e-09,0.000148969131233909,0.000639859135955869,0.000213007767424151,0.000207428467611171,6.7143803118803e-05,5.17681143451665e-06,2.5,1606,0.0084247927502819,1.00070448373949
