"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",4.64162133440306,4.70930100297768,4.77878568146205,4.70970836598692,0.0356091405219154,4.70928853396975,0.003662847880106,10.3,95,0.789441702141284,1.02401486240107
"O",0.0271812450751169,0.0275320597023552,0.0278613443362539,0.0275373480732963,0.000173513650429529,0.0275249618595049,1.80626165799709e-05,10.4,92,0.794659058083846,1.02414036058234
"h",1.47989546125336e-07,0.000886627849380029,0.00371577478599447,0.00126259342449955,0.00122265797210181,0.00040538128030475,6.07901856757517e-05,5,405,0.360797853407901,1.00332987698793
"u",0.998454482761388,0.999648587265612,0.999999926052828,0.999495402185177,0.000505999350233741,0.999846205938103,1.36942189114762e-05,2.7,1365,0.034350675475438,1.00132695924532
