"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",1.98175787697827,1.99167816601354,2.00090169039095,1.99158617017041,0.00492269325780106,1.99229194047187,6.82522132195469e-05,1.4,5202,0.00783428494777802,1.0004589357062
