"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",4.97519984402058,4.99410397510077,4.99999968169628,4.99164510404436,0.00812749672707089,4.99742405729935,0.00034829309062951,4.3,545,0.286890952441577,1.00666324764368
"O",0.0292705331978946,0.0294867461312212,0.0298025724479113,0.0295057636465356,0.000136473968401612,0.0294590464217936,1.20379750383428e-05,8.8,129,0.730959053137345,1.02017397306714
"h",3.50784762841853e-07,0.00181085470391545,0.00632237329269125,0.00232474384410114,0.00204481502958324,0.000820932348020326,0.000170692692554377,8.3,144,0.71637311096051,1.00340270523971
"b",24.4513829700785,26.2353789251448,27.5913770247574,26.1567546957559,0.796724373865981,26.3334464499275,0.0366923059081938,4.6,471,0.323855174254248,1.00314321812386
"c",2.54604042891274e-07,0.00125259417808212,0.00529879518627766,0.00176303959180244,0.00170790822068411,0.000549191381262291,8.52624473785673e-05,5,401,0.383786459190756,1.00181547147455
