"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",1.7794611282928,1.78971091111811,1.8000707039809,1.7896358156733,0.00529593834161192,1.7891198124101,8.40483029330644e-05,1.6,3970,-0.00644588509229656,1.00022143575574
"b",86.2388338291888,88.025877507169,89.6486695552355,87.9803436825336,0.863894260243107,88.0960825325083,0.0230972043222857,2.7,1399,0.0624132096289279,1.00185568345977
"u",0.990350669592739,0.997892507681629,0.999999397421109,0.996887989663701,0.00319944708909214,0.999079638194057,0.00010232964281855,3.2,978,0.123790207205573,1.00065719554672
