"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"h",3.5156998085338e-10,1.41620571873691e-05,5.9814510080035e-05,2.02705499076527e-05,2.01235641197303e-05,6.33039596127134e-06,5.19351299801433e-07,2.6,1501,0.019935009347268,1.00051029246893
"u",0.548745053587352,0.553990722392875,0.559332302137642,0.554047945095084,0.00272149780622211,0.554020660797579,3.81597316728077e-05,1.4,5086,0.00393350917120027,1.00029676264859
