"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",3.10908418070773e-07,0.00197761806800155,0.00829905285721103,0.00278710532166233,0.00277541048841017,0.000870910696906832,7.62979852501474e-05,2.7,1323,0.07939109188188,1.00249155526868
"O",0.00109999138451514,0.00117141517354705,0.00124833376461356,0.00117376167205392,3.75509954576778e-05,0.0011665964103891,9.95772338028155e-07,2.7,1422,0.0588979488947132,1.00019713011787
"h",9.22338496561131e-06,0.18476942382492,0.740470871249929,0.249973160750279,0.222397146176236,0.082088947954872,0.00585465946169206,2.6,1443,0.0471421096829121,1.00146778706326
