"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",4.97804364660251,4.99493067073913,4.99999934921895,4.9927706269467,0.00719542772163869,4.99778686219762,0.000367851988466053,5.1,383,0.400799651980869,1.00595095627619
"O",0.0344329121367414,0.0345971622036593,0.034733972017843,0.0345907424138741,7.61206664682133e-05,0.0346035749027993,4.05020056767068e-06,5.3,353,0.439903873000728,1.00384552942699
"u",0.714722838401272,0.720965679719683,0.726947061093718,0.720972966886811,0.00314084268358247,0.720943670245025,0.000116555929493335,3.7,726,0.199204878945728,1.00224993211182
