"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"b",51.1239317733016,91.4431083974552,99.9987650598544,87.336127277601,13.1766233225861,96.3675885919394,2.37234868232905,18,31,0.923933494672976,1.77705587712433
"u",0.554545844785938,0.753193940236574,0.799944743661828,0.733256659673266,0.0649336839510059,0.776316133959779,0.0112089014034473,17.3,34,0.921247777479085,1.76465182244146
