"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",1.28674955485421,1.34491955624152,1.40726926980328,1.34675796065518,0.0310460848117019,1.3430784692939,0.00433400078175008,14,51,0.877174309927425,1.01454080629013
"h",0.406460034317976,0.465578032622552,0.523948779926358,0.464362193427781,0.0302175265598002,0.466430448410765,0.00422579516584313,14,51,0.87592759246191,1.01460996525229
"b",4.34899118622034e-06,0.0507292912441757,0.221446620575098,0.0728735255246486,0.0721164553373343,0.0223287896229316,0.00179510481874089,2.5,1614,0.0222495143198576,1.00276427981938
