"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"c",2.87326022380643e-07,0.00110852184612577,0.00461326100740173,0.00156208319667499,0.00150506944477697,0.000488005063258758,3.89540708477072e-05,2.6,1493,0.0162766159491485,1.00026004462024
"u",0.174324439146728,0.179475555871534,0.185211466061901,0.179604641585683,0.002814324793978,0.17917134778278,5.67217886836207e-05,2,2462,0.00782997844662515,1.00009114047038
