"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"h",0.000457401387393475,0.47183043641009,0.945475232541904,0.481478004243296,0.288175334780637,0.233466273489294,0.00392609836318175,1.4,5388,-0.0249852796070988,0.999989800348603
"b",5.22463775827192,50.8691588011004,99.8384185367819,50.4370926445048,28.8594679859181,75.3896810106621,0.38012062186974,1.3,5764,-0.00395811281343351,1.00037716774489
