"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"O",0.00124596664682031,0.448934939702704,0.944503345979495,0.464855322437893,0.296217755669977,0.20890519751332,0.00456599935656337,1.5,4209,-0.00510810212992561,1.00146269509069
"h",0.263504359121603,0.671520413113692,0.999876327251893,0.651169099617569,0.220801358891497,0.816045936551488,0.00329544756545429,1.5,4489,-0.000323234317004983,1.00074578519025
