"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.34872471223643,2.66958054244403,4.99987874529324,2.62728045870804,1.40305551493676,3.11785721207104,0.0208935384228887,1.5,4509,-0.00124753273588822,0.999919048890455
"O",0.000316582963732505,0.441045952458157,0.939863027771935,0.456477198156801,0.297512833803985,0.197239615875458,0.00455249054567809,1.5,4271,0.00016219599115378,1.00073450970159
"h",0.251847763872184,0.656709278728111,0.999976192774149,0.636573286079689,0.225953557807903,0.824865373143709,0.00338738741402079,1.5,4449,-0.0106638477404896,1.00084477802983
"u",0.0199211162980646,0.50096477041401,0.96419293036782,0.502027063413275,0.285885450690286,0.427641272097649,0.00366853948154596,1.3,6073,-0.0148692502642315,1.00010307078376
