"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.00162406718260105,2.13929214972055,4.61732652568088,2.24681743746216,1.38046966008875,1.12229509614129,0.0199691721319581,1.4,4779,-0.00950927262969337,0.999833574615323
"h",0.000252768794292098,0.483216991269684,0.948221825760228,0.488497547152071,0.288311149925629,0.246204212497964,0.00397070672339155,1.4,5272,0.0157437716250678,0.999909267664604
"b",1.28337448849858,48.9087616922797,96.4167304278633,49.8546176023118,29.1181005654963,25.0838914023151,0.373162679610922,1.3,6089,0.00839911562989349,1.00015863618759
