"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"O",5.45508023068525e-06,0.0320620416647941,0.0821124223886573,0.0360668668357848,0.0248203723039528,0.0234430567200689,0.000471131273270387,1.9,2775,0.00631203395310444,1.00093444829899
"c",0.00810711812911512,0.481858520740222,0.948939110297483,0.484871311202585,0.282425371950711,0.42729867022796,0.00388807279631023,1.4,5276,-0.000517356564881079,1.00092670014203
