"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.398514570062634,2.96661617734727,4.99971569676307,2.83133867383993,1.40958662449353,4.02265640211126,0.023381629853187,1.7,3634,-0.0098052319166299,1.00020396591582
"O",2.49645441694744e-06,0.0350288954335895,0.0929172417342733,0.0402624735598604,0.028435252393957,0.0247912380485196,0.000523045848200643,1.8,2956,-0.0147031982596767,1.00139729382428
