"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.000224344038923525,2.14037998014739,4.61337496474528,2.24866344051393,1.38135892389913,1.20059541306125,0.019951796821846,1.4,4793,-0.0138143067510844,0.999944750713526
"h",0.00408093187362949,0.488815249089399,0.947414706681719,0.489673574603554,0.28746637807679,0.269212993420057,0.0041477924252015,1.4,4803,0.0141523179519346,1.00013275863556
"u",0.00225493824161937,0.492479350235899,0.949089250748299,0.493356413325935,0.289496181525248,0.243080799347496,0.00390552657888942,1.3,5494,-0.0191451380088195,1.00058125489126
