"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.00465363497022857,2.30922861805325,4.66948032604285,2.36087424814902,1.38910736558961,1.92884374321224,0.0194843012208649,1.4,5083,0.00496705963132861,0.999866299219367
"b",1.01519571640883,49.7020617344949,95.5840663289224,49.6251776965652,28.7068370573294,44.3510593340806,0.376424342031447,1.3,5816,0.00213535502971785,1.00067787570538
"u",0.0417112157628659,0.503217590757645,0.988458861926842,0.500686403775077,0.287101198563992,0.471665098229818,0.00388594600797379,1.4,5459,-0.00787590546674528,1.00078660863874
