"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.415776632822998,3.09048680842661,4.99915607125117,2.89519902385658,1.39606074340534,4.08199725124976,0.0249772769861041,1.8,3124,0.0122802965446068,1.00015554992525
"O",2.6970677269951e-05,0.0359834187302488,0.0984562352509914,0.0416620798903392,0.0295844734068723,0.0273659465076906,0.000554950943782736,1.9,2842,-0.0192839074152473,1.00217080344499
"u",0.0106713464139824,0.490597375338166,0.954713650968557,0.494237324495214,0.287599166201159,0.350337724254372,0.00368595700127545,1.3,6088,-0.00799110612542987,1.00002937775401
