"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"O",3.26163896098432e-06,0.0318163965094099,0.0853991212182837,0.0365800556285405,0.0253220365264876,0.0243793584854609,0.000475512018360798,1.9,2836,-0.00412457547941362,1.0000346077293
"b",0.0357353594237322,48.1252860738086,94.636103611992,48.770289745204,28.7749750145709,23.8324090474763,0.387328976508001,1.3,5519,-0.0129710726753805,1.00031847531667
"c",0.00170285363298448,0.481079431622176,0.938157239696011,0.485569837895586,0.279683863884484,0.377590813864388,0.0038539198283991,1.4,5267,0.011682682160981,1.00033863684458
