"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"h",0.000153165040655212,0.481847449186563,0.947233420331031,0.486539893983727,0.28815253133673,0.23729810804987,0.0039465937558519,1.4,5331,0.0065442870967544,1.00047815610624
