"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"r",0.00101477430396901,2.17563092761494,4.62037943536416,2.26416734367988,1.37756206502073,1.44890148424966,0.0195020176398203,1.4,4990,-0.00519496159415014,1.00033791721687
"h",0.00476217572688176,0.475055515239367,0.9473820526496,0.484999740096991,0.289504903619639,0.236377895547276,0.00395396053313549,1.4,5361,0.00452859976893913,1.00030025260157
"b",0.0031750183559896,50.5201446049248,94.4905036361888,50.0639277093728,28.6860929906267,60.7700899674547,0.380556397877667,1.3,5682,-0.00506197625238745,0.999967507384359
"u",0.00336890970435201,0.493782074786385,0.94713873205407,0.493706136408974,0.287643508509828,0.316414845793699,0.0037833590191081,1.3,5780,0.000631871453419237,0.999941965879618
