"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.10","psrf"
"h",0.000106214080005884,0.476086454610384,0.946681267653894,0.483985650156152,0.288068093066597,0.240372046615294,0.00391166281049815,1.4,5423,0.000188024539931865,1.00059262106037
"c",0.038394402023031,0.501835456158731,0.989924495104311,0.503706143448454,0.290704217477405,0.737788517966852,0.00389149033298014,1.3,5580,0.0051581691329196,0.99997704228321
