"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"theta[1]",2.6283815340663,0.00196691151330797,0.186199127976138,2.28046628838691,2.50246316542295,2.62121429183075,2.74812597034393,3.00885488989528,8961.60175742676,0.999967461424009,2.62894836069855,0.187150209817028,2.28461171980945,2.50271160138421,2.6188587020603,2.74968097594322,3.02105893312392,2.62604915629567,0.186631979702149,2.27283374374888,2.50161792885073,2.61751376263388,2.74287125198938,3.00785199784984,2.63014708520469,0.184801797270463,2.28211108533168,2.50287696289579,2.62677832576765,2.75194682703573,2.99881591662127
"theta[2]",0.0158406385207152,1.64735360590702e-05,0.00150480853764076,0.0131284775214504,0.0147973978685451,0.0157520484017286,0.0167732025360055,0.0190580230879357,8344.27928038129,0.999958260025956,0.0158451617454088,0.00151090775862075,0.0131453525067795,0.0147896286688375,0.01575029293496,0.0167795507396023,0.0191012288962031,0.0158246741514437,0.00151105132897309,0.0130774828378178,0.0148040555054456,0.0157177710959967,0.0167315960637672,0.0190829364585969,0.0158520796652932,0.00149240561007893,0.0131695371937204,0.0148001329946517,0.015789053998072,0.0167980187151325,0.0189703599460688
"theta[3]",35.7950946665753,0.00788435407491394,1.00251638155711,33.831020374974,35.1202105828638,35.7971495716229,36.4671141856097,37.7590544029608,16167.7921248768,1.00012814354316,35.813619503698,1.00742872975021,33.8484366228871,35.1440039870636,35.8110943935592,36.4810001903551,37.81050597744,35.7846862284914,0.988224207676787,33.8442137675037,35.1157076160645,35.7858468450887,36.4529902109746,37.7018945631182,35.7869782675363,1.01158348680571,33.8169586920303,35.1089009029052,35.7911877563533,36.4684889886611,37.7499800931826
"theta[4]",0.226047770312411,0.000302998688390264,0.0292998102253596,0.173718572885084,0.20569005788853,0.224196926455435,0.244502453905401,0.288324464692229,9350.78599660885,0.999940637621179,0.225869405751173,0.0294209640933302,0.172741982325361,0.205321538052931,0.224025634855194,0.244225187454225,0.288516542656475,0.226303384756945,0.029460153480894,0.174087800075104,0.205864484064154,0.224418003795708,0.244735492602325,0.288600048453801,0.225970520429116,0.0290174335332412,0.173805173372622,0.205924462283832,0.224072146659752,0.244494947526388,0.287931483715557
"z_init[1]",64.65893238121,0.07722436687906,9.093810549908,47.5341216640449,58.3165820644527,64.4857555343091,70.675764243289,82.9263908685173,13867.0184011445,0.999981696880955,64.6127734517049,9.16143847801496,47.3952360695794,58.2675743167852,64.3940164430874,70.558881440723,83.1378597949374,64.6500927809,8.98272066498197,47.7134795903857,58.4130631630269,64.458685775305,70.7822083538905,82.4513095994333,64.7139309110252,9.13686228453075,47.463953024958,58.2987988383254,64.5917344257254,70.7243886446715,83.0836473681553
"z_init[2]",206.899303146995,0.0881266152239935,9.07012975437685,188.091499291819,201.140963797743,207.182865587204,213.070003807981,223.854045440451,10592.8499373671,0.999941020640187,206.884919510264,9.08769228421235,187.912971612901,201.131192946347,207.242097123802,213.023731284582,223.746073961961,206.942017541393,9.0313765106647,188.211766507796,201.226401124472,207.250670686618,213.07650967747,223.723647521878,206.870972389328,9.09194529934508,188.122237624112,201.063775139469,207.067561769909,213.113083670331,224.169168638773
"sigma[1]",0.27463810782697,0.000396908480216776,0.0494362686252695,0.197618415486933,0.239499192718875,0.26807983041992,0.302093249513387,0.389774534886708,15513.5293210023,1.00026816782446,0.275015243282458,0.050113265145353,0.197571994478243,0.239048140633162,0.268243579092482,0.303877260251358,0.389905911750864,0.274937488089259,0.0490732382212734,0.197745960671137,0.240231160400092,0.268427229677047,0.302118536150057,0.388375822734014,0.273961592109193,0.0491132482062036,0.197526893749077,0.239162140805893,0.267456825122818,0.300601533240861,0.390103391236892
"sigma[2]",0.113135308736213,0.000185515507623609,0.0220762253645349,0.0797578899793292,0.0976570555955404,0.109840457901962,0.124962425388503,0.164720942633157,14160.8459962769,1.00022693463824,0.113148890224242,0.0218838448279952,0.0800137990245657,0.0976612312187636,0.110049963475154,0.125019524226992,0.164721083031451,0.11284714594362,0.0219498543751416,0.0797341074394625,0.0974142820301085,0.109424998836838,0.124640196123005,0.164217456205862,0.113409890040776,0.0223901598068656,0.0795472780889301,0.0979081514787121,0.110041252690563,0.125216941344738,0.165044661650155
"z[1,1]",44.6054517806538,0.0576947650543388,6.66166187212564,33.4272890074305,39.9783977033847,43.954486118509,48.4726805137631,59.7900849079685,13331.90935885,0.999952686701228,44.5865421331671,6.75894401808527,33.3175392145026,39.9469378411313,43.8849348628928,48.4121495006062,60.1321599716863,44.5963846298133,6.55282053599776,33.5383809754634,40.0471580478801,43.9142666363747,48.4983360498561,59.3950606158703,44.633428578981,6.67218774487933,33.4358656547178,39.9467543920986,44.0785162849114,48.5155132765057,59.7777570985663
"z[1,2]",195.853057984666,0.0644431604807484,7.75035372735041,179.95738524303,190.961157857078,196.119745771313,200.998576997155,210.430421735074,14464.0323935362,0.999936759237598,195.816839063645,7.77611054991957,179.998259680982,190.898515897918,196.08379683519,201.006366336855,210.355000465072,195.875319878504,7.66080655361972,180.414668069464,191.012752496466,196.121369343126,201.024036630388,210.060521518849,195.86701501185,7.8139688224144,179.622504204895,190.989608368561,196.162055999735,200.963012990448,210.68795567072
