"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"theta[1]",1.19609188825069,0.650966545237003,0.80102404162543,0.318752931765239,0.396311936221484,0.950921462757435,2.16783001973179,2.4954466264714,1.51416695053776,9.63454107756765,2.27211327375487,0.154082353521094,1.9788075166668,2.16783159804202,2.26785068021992,2.37422562678874,2.58976146975881,0.372559384222367,0.0311070371712869,0.293264030641663,0.35725919674774,0.378799302378788,0.396311882342469,0.415746267017167,0.943603006774837,0.0192205028135713,0.903960542145204,0.929208374772393,0.950921462757435,0.961246165315301,0.966708881687138
"theta[2]",0.805423099520139,0.876054642472803,1.27214997406812,0.0126521397204478,0.0149746190097957,0.0974308983353741,1.45648259567204,4.63514637644589,2.10869727098354,1.92211470759272,0.0142423148907101,0.00114346707329103,0.012119980489348,0.0134514942886952,0.0141880875811493,0.0149743545419633,0.0166287816422803,2.30100079895015,1.22311332953224,0.738576384272261,1.45655079617855,2.06804676069841,2.77340514367317,5.13725246782224,0.101026184719561,0.0134990743271241,0.0845418531554926,0.090367421897523,0.0974308983353741,0.111535413442168,0.128063871516826
"theta[3]",2.89049580263947,2.72010485009957,3.3640109432087,0.152649707165753,0.213604088661492,0.910941575950777,6.92027116372044,8.95527654779934,1.52947897086555,7.16536584416829,0.194548160814889,0.0324577062943384,0.140936447250601,0.171829990890624,0.191370967404051,0.213599619108139,0.267667488221807,7.57373775024277,0.892667527037734,6.20066855670677,6.92027116372044,7.37291566663814,8.13178860283322,9.71729991556091,0.903201496860745,0.0228202217813186,0.858179808622204,0.881034815882579,0.910941575950777,0.919957009391535,0.931526437275113
"theta[4]",26.0933102358423,10.4265463176103,12.8015892599914,6.18887632421536,8.99621653622915,34.5352153659732,35.355538242659,36.7526277016921,1.50746356365812,17.4259777805367,35.0031444402971,0.978337615541692,33.103802775905,34.3491539095229,34.9967612336915,35.6757643193118,36.9157105202432,35.2354784300199,0.793265590430438,33.7520080301337,34.752802575145,35.1276581256189,35.692025512068,36.9852107574367,8.04130783720995,1.09561084557374,5.89277376204912,7.09717108078026,8.28676207587735,8.99620992248912,9.50130190652386
"theta[5]",0.749721697891475,0.496977887441865,0.61763507853002,0.271602563749471,0.316381691473851,0.331116464488128,1.457654516592,1.93197654060936,1.54450662749215,5.85761540872685,0.322311015159212,0.0375872006948591,0.255899858979402,0.2960279777937,0.319534238287931,0.34583364828266,0.403335169721228,1.60761026980232,0.197353775587515,1.33012747095176,1.45769120239979,1.55474208242012,1.72722474043808,2.07001865144069,0.319243808712891,0.00774264256903761,0.303337521924494,0.315502617028112,0.31857754898194,0.324897368357559,0.33277404065892
"z_init[1]",40.2139501911793,20.8629557277222,26.027424718506,6.04310835722542,6.14314066333216,47.019901127241,62.0071024074881,80.7836786490036,1.55636238169912,5.33820372264088,47.2139293679095,4.54548423791226,38.8019336600809,44.1696218495954,47.0291940296865,50.0740903443158,56.6806095744575,67.320382026357,8.03446988016933,52.3234773491042,61.9450885118971,67.6701985768412,70.9104678857922,84.9619263239607,6.10753917927139,0.0391239017513778,6.03049137908996,6.06661507246717,6.12073665604416,6.14313877346665,6.14967241626272
"z_init[2]",129.464700381025,72.5549832561625,89.3953531391276,3.94767219432423,3.993689147755,186.197558151892,196.001179022238,213.536627800098,1.51808257799614,9.11511621485248,192.28233705175,6.21318406124746,180.150980382609,188.130678374455,192.165053270081,196.304165304071,204.627382082709,192.134815279976,17.732591754786,155.857848078302,180.37991970614,195.005281385726,204.218607472576,223.474137528344,3.97694881134997,0.0245300289021694,3.94339786446826,3.95677935135345,3.97206422924702,3.99368884175573,4.02774634389223
"sigma[1]",0.583774237200808,0.266727267659832,0.329719282872645,0.198721805751883,0.281903782126163,0.453130369271873,1.02739597577423,1.02971905681271,1.52810733723113,7.23875209080738,0.256232711759518,0.0456569539611601,0.183683551526289,0.224041090620972,0.250334543421499,0.281898743617649,0.363209445486403,0.46673765294336,0.0736058345426363,0.355550429458746,0.414658348523709,0.453024443498642,0.505014991774798,0.625511243937069,1.02835234689955,0.00110021915742389,1.02655283228526,1.02739598803213,1.02852763602116,1.0291669672537,1.03021524878738
"sigma[2]",2.25929423137892,2.46900750023214,3.02404277397521,0.0660835478047349,0.0947695866977568,0.1540504735921,6.52084762824474,6.56547410768035,1.5001374089235,151.125451464889,0.0859261520409805,0.0158277237893259,0.0608956770565178,0.0746413645615495,0.0839479837126091,0.0947713379445636,0.122643058577461,0.156397315751141,0.0286087385552397,0.108952349415861,0.133252340938996,0.153908759161718,0.17428914998326,0.223345865483539,6.53555922634462,0.0193449572890305,6.50219621473335,6.52086073793703,6.53669856701194,6.54828224633469,6.57179633257377
"z[1,1]",39.7472872046062,18.8538831090833,23.5406274096164,9.82385493509098,10.8065557596406,41.9515435551507,61.8031234228603,79.4214665026461,1.55895811395343,5.25564098972958,42.0536296523137,3.71104434917858,34.9711443963974,39.558683888288,41.9515435551507,44.5053579785647,49.6876680080287,66.7233739597299,7.61759876297541,52.3451021300817,61.8052055033537,67.0101080261135,69.9719378416798,83.5961024482317,10.464858001775,0.382624891270147,9.71859467817452,10.1466021422817,10.553051327313,10.8065545256511,10.9490356504049
