"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"theta[1]",3.32724177920171,0.00296198087949083,0.263594571430783,2.83224393748381,3.14631063854229,3.31898140881604,3.496974825516,3.87144505966458,7919.69438088895,1.00053310658579,3.32278242908222,0.259355628607049,2.82812052736391,3.14311275416428,3.31618966148767,3.49339992573865,3.85073328273342,3.32656495551852,0.267000250351318,2.83356960038527,3.14453188578554,3.31328005518831,3.49706016464014,3.88301372255907,3.32865913814148,0.257155556247654,2.84183886261951,3.15002715896247,3.32168200272574,3.49591477540487,3.85520108864341,3.33096059406465,0.270609676795952,2.82543380717074,3.1475806361632,3.32464467427773,3.50363022268032,3.88717034026138
"theta[2]",0.0197197501162733,1.92161990116363e-05,0.00173548750269818,0.0164707690915796,0.0185241559704605,0.0196588968333023,0.0208388006339261,0.0233072312080464,8156.57822552028,1.00054399974499,0.0196939623656293,0.00171796863167594,0.0164484593040203,0.0185126608652509,0.0196558857852729,0.0208064411658356,0.0232272372753616,0.0197096800095046,0.00175104862473864,0.016444449065641,0.0185084596669062,0.0196409137757247,0.020808850250232,0.0233179476795058,0.0197309391888432,0.00170331044740501,0.0165831493635345,0.0185458102702406,0.0196558269352658,0.0208401390121863,0.0232637498090774,0.0197444189011162,0.00176867658383285,0.0164059593430051,0.0185380146651271,0.0196879592346576,0.0208999963964155,0.0233974803874488
"theta[3]",0.139247874327479,0.000223190546088076,0.0199949947612736,0.105875409786048,0.125192523181536,0.13727118464157,0.151061778862681,0.183820790293475,8025.84928102867,1.00035150645696,0.13959478045799,0.0200266681973359,0.106452443869585,0.125394317325211,0.137466244021341,0.151272241446276,0.185317738114242,0.139304997532227,0.0200779714863029,0.105426433529399,0.125418752864135,0.137487469701157,0.151051249565772,0.182834311893042,0.138918859521058,0.019225839815118,0.107163449837422,0.125217695971343,0.137229772832206,0.150578169268133,0.181972409445362,0.139172859798642,0.0206217460625568,0.104903161513422,0.124794446850672,0.136953758669558,0.151336173509379,0.185642389227081
"theta[4]",0.338661090611304,0.000151261490046248,0.015017790295602,0.310966486377258,0.328321646340279,0.337987884154736,0.348330724199259,0.36984557543126,9857.23982213372,1.00029596667997,0.339058426041449,0.0150821803258508,0.311606306182295,0.328618907893138,0.338274753047785,0.348770468803341,0.37059845423693,0.338591509390295,0.0150200272580036,0.311165217067575,0.328158208449368,0.33790787447788,0.348445360977686,0.369544854098541,0.338435377981974,0.0145614402101164,0.312078552444729,0.328388425582955,0.337935366399244,0.347691494538346,0.368833184642206,0.338559049031497,0.015390605808231,0.309300731488542,0.328093548570762,0.337815930359757,0.348508503491571,0.370326396059852
"z_init[1]",49.7845333209255,0.0420554579818016,6.02935299871563,38.9192329574467,45.6410307090542,49.4811713931183,53.563237058002,62.4983756854968,20554.0159247103,1.00018957546757,49.9985108498107,6.11611065577318,38.8236290147362,45.876938579416,49.6837434453915,53.7521266661449,62.9376707308866,49.7309618411714,5.99559277659544,38.9686400728936,45.6032186435291,49.4304872818846,53.5585392680386,62.1571315651196,49.6551779268506,5.95462757896469,38.7908670078139,45.5665160016772,49.3669836870262,53.42123476423,62.041234388277,49.7534826658693,6.04527961044102,39.0510273898388,45.5692937931073,49.4304321657106,53.5337694573688,62.6638918506395
"z_init[2]",194.07726836881,0.0580457290276171,6.40240350502755,182.075415094515,189.700431973305,193.808465082705,198.192773658332,207.2097818445,12165.9364366949,1.00019821501963,194.206251757085,6.46631924242218,181.989257601927,189.709496877345,193.936370926446,198.492251785173,207.311201837726,194.108281024518,6.37677776498859,182.449644070879,189.729271632755,193.801606865376,198.152500788634,207.217876531459,193.972228947398,6.31462057746439,182.021674233425,189.71322085322,193.772346446257,198.019967237704,206.924790927311,194.02231174624,6.44924132005371,182.047204787604,189.648494974713,193.732512608469,198.133853352452,207.304513152388
"sigma[1]",0.25343503903373,0.000319687474816525,0.0462874611439125,0.180707862050386,0.220647399884151,0.247568011171228,0.279368669901736,0.361033272042769,20964.0640844819,1.00001501513045,0.253906288018288,0.0471131972586437,0.180293332190513,0.220488832174068,0.248206867810309,0.280122287456256,0.364667266034049,0.253666516340516,0.046415942820049,0.181057339560328,0.220629657797649,0.247368317915036,0.280136028632811,0.359588814613141,0.252830219533776,0.0461086614045484,0.180363493104182,0.220324004842245,0.246612765685823,0.278747704700411,0.360692479487704,0.25333713224234,0.0454973206292839,0.181201993232312,0.221170282861249,0.247822892244103,0.278592845266476,0.359516038028352
"sigma[2]",0.0932349858970779,0.000118116651455716,0.017125115057564,0.0664418419001979,0.0811430624219301,0.0910043872484744,0.102801885366915,0.13296387269125,21020.5823366094,1.0000721452012,0.0933878530060929,0.0168562825429282,0.0667035713005357,0.0816187611573241,0.0911048949182373,0.102701324356377,0.132837624717298,0.093046338561699,0.0172367742592726,0.0659259444191256,0.0807929044880875,0.0908259584949216,0.102974756959494,0.133114503884357,0.0932962770534866,0.0170992571951514,0.066453454623417,0.0813620103211445,0.090984622473446,0.102739477792164,0.132857846800561,0.0932094749670331,0.0173054222147066,0.0665298177259587,0.0807877177038879,0.0910254717066316,0.102759612191812,0.132888435611205
"z[1,1]",41.2501771131247,0.0279197401013247,4.28254722817915,33.3640484325987,38.325032190525,41.0865053507324,43.964919673155,50.1009966297958,23527.8140844133,1.00008893399423,41.3453166124986,4.29455484076391,33.2926509717777,38.4957938096553,41.2096405841943,43.9971882364951,50.2206072592011,41.228760306771,4.31119543162925,33.4827454515928,38.2388806134957,41.0322960320388,44.0023153409715,50.1451800204198,41.1856049520218,4.26454048170648,33.2835623525895,38.2864524218913,41.0496172397953,43.8885473038566,50.0689891537586,41.2410265812073,4.25871670025603,33.4580862134539,38.316108135795,41.0787590484034,43.9612704878712,50.0166637946046
"z[1,2]",186.446538711525,0.0421014112391252,5.46602038356392,176.10143053385,182.791424327083,186.297935034754,189.936920436066,197.651791800777,16855.792896612,1.00013190572197,186.573599998043,5.53617458690956,176.154306212607,182.818032735821,186.447893762073,190.192066501396,197.751600120609,186.462867424811,5.44411594490849,176.222947785711,182.88097258544,186.262962323004,189.918634401951,197.696318352152,186.335954419855,5.38642315620404,176.050946567201,182.707892040897,186.280011793881,189.757836430387,197.327940341066,186.41373300339,5.49432236756986,176.045571888368,182.726596341587,186.220382888138,189.933771764491,197.773666721868
