"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"theta[1]",1.23455431044245,0.877156219746893,1.53773269722291,0.0152240865026725,0.0158580980867917,0.163952516846033,2.15297335516409,5.03272447723967,3.07332015095506,1.71981142280202,0.0158678985955732,0.000410864693174926,0.0150982959988883,0.0155885285368692,0.0158465821658484,0.016126669822633,0.0167211862721973,0.0158897853617232,0.000423470113677973,0.0151063940640451,0.0155888366754375,0.0158694857576173,0.0161812297656963,0.0167115623853757,2.48740777700263,1.2490059987993,0.848731059263485,1.5485165023916,2.26168593683474,3.16030906417271,5.47361748496581,2.41905178080989,1.3984170674907,0.858725026683551,1.51562300571973,2.04257937724346,2.98160760211246,6.49553244538301
"theta[2]",1.33202449960392,0.83744903992254,1.38789946075629,0.13629609238718,0.173031309361222,0.470517020843887,2.37166400972074,4.43371276688763,2.74662416072894,1.92172355142051,0.175321005270526,0.027574862604881,0.129650545466998,0.156531591454298,0.172675393731143,0.191072305969548,0.235693565556173,0.176360569814345,0.0273884552531278,0.130252321881901,0.157173924025669,0.173335964406964,0.193133534187028,0.242798202244285,2.63479249521645,1.0716298637119,1.04694835347753,1.87644326523081,2.49850973556797,3.16305564811706,5.32125249296705,2.34162392811437,1.07943500040017,1.02097569100975,1.41173416504499,2.1661850323459,3.07913519096845,4.73127589420465
"theta[3]",35.3480233079881,0.0999513707808587,0.987777041857872,33.3034816149134,34.7063702348474,35.3708868345785,36.0331990664318,37.1654673932277,97.6653131045156,1.03794809059722,35.5552199733115,0.907121331964646,33.759366976409,34.9493330145484,35.5629374293531,36.165992242113,37.3225459493524,35.62103560698,0.879412883763624,33.791441764243,35.0229133280739,35.6763768967231,36.190126424319,37.3607731343197,35.1073483867275,0.958466409354032,33.1497330027261,34.5365118471739,35.076292215414,35.7337351787743,36.9626061928898,35.1084892649333,1.07490569867302,33.2560559911321,34.3071699323179,35.0855877639322,35.896328935382,36.8679094535886
"theta[4]",0.411195074753662,0.0938038329895533,0.212747182953579,0.233334262418581,0.273847235570628,0.302654021448267,0.518519525989937,0.967846470868445,5.14382833916393,1.31265902769065,0.282034830105981,0.0218006367962551,0.243958970053657,0.267412301080838,0.28008309448871,0.294417317393196,0.329803213471062,0.281197361669064,0.0205671190086326,0.244763750827395,0.266456326141081,0.279771868348308,0.294423370430159,0.324286299152803,0.573337800227122,0.232794355740214,0.224249891005687,0.414135210302083,0.543965078219065,0.685826065988677,1.15693765542249,0.508210307012479,0.238068534168755,0.209622103350311,0.303995839153176,0.473400910980393,0.670534870306116,1.04002549075883
"z_init[1]",70.208593526224,10.2042155189104,80.818957916385,24.115866421169,46.9939372516441,51.7732428881242,59.0919407452989,263.648174924269,62.7288386966936,1.03645743914244,51.0688449803633,4.02418532436927,43.5687959195298,48.4024586241885,50.9053882944788,53.5432584043474,59.7144416553203,51.0706277192896,3.9759709206058,43.8917263470705,48.2947348404471,50.9810001061163,53.6140772108331,59.3501205646224,95.4947201618922,125.37356811274,21.5834785566568,37.9332643889275,55.403265830385,103.878696203946,401.465123969781,83.2001812433508,94.0070539667396,22.9416085909974,41.5543435515387,58.0109182888926,83.5774263039694,326.960235600448
"z_init[2]",192.797525509862,0.629512394154023,14.0912667459317,164.549742991311,185.321942977287,191.642762275017,199.316047191675,224.957863890613,501.062039695762,1.01841969195821,191.031804687222,5.8264240851509,180.020645109908,187.055768035854,190.9585675955,194.805018985839,202.897604914944,190.713564215844,6.04088929667105,179.932295824333,186.217557193352,190.626233046284,194.787142491046,202.959401182369,195.537731142607,18.8800804734467,159.028363543628,182.248058502566,195.184510058909,207.770480118029,236.013585518549,193.907001993776,18.7407529050205,157.422853454001,179.678135270125,194.532988605029,205.038065212001,228.26801150538
"sigma[1]",13.0337171617537,9.07244624930647,13.1321248067906,0.19394234238229,0.253568333345177,8.39296873995744,25.3865826757196,33.6112089732403,2.09517930369363,4.61436019632686,0.259158198824138,0.0476350280409834,0.186420485394646,0.225192305949767,0.252685654759692,0.28542909795436,0.370801293058927,0.258665147084755,0.0458960697910516,0.187131408812428,0.225205604137166,0.254493168985699,0.284718676755879,0.362264900692654,26.0257656399128,4.37595613182111,19.3266620780407,22.6390701566628,25.6593959558833,28.644562312353,35.7695532837552,25.5912796611931,4.21507729999941,18.9047637894711,22.4233571788485,25.0692241588167,28.1026795535342,35.0778969133499
"sigma[2]",0.124026999468449,0.024098138648169,0.0396608681650586,0.0681200488411429,0.0888821277191739,0.119859595090872,0.153962751851185,0.201912045011518,2.70867834428689,1.93040521292511,0.0905395583190279,0.0160419714047678,0.0644622614435381,0.0793546602945907,0.0887181505548393,0.0998091840949914,0.127225759382488,0.0910450950492128,0.0160176458034877,0.0657708809894629,0.0794378771165559,0.0890167453416786,0.100936782322322,0.125554600000534,0.155439332248273,0.0259867329220696,0.112896955660963,0.136544706868682,0.152639956681136,0.171101648830781,0.214650569168455,0.159084012257282,0.0260346618289618,0.117813888092045,0.14052252398719,0.154875975119124,0.178380919713064,0.214621673231948
"z[1,1]",357.151531611347,205.580785438748,1011.36851809387,32.2115784740304,43.7849572800158,48.5001998375346,181.110557868221,2824.3898257864,24.2021428280075,1.06314343503129,44.5891457853002,3.38653634658232,37.9721337368822,42.3327045703484,44.5623051086591,46.7906105640068,51.381780887321,44.7299565080815,3.32399430241384,38.2381699866462,42.4765943392711,44.6720134096297,46.9350904944783,51.2073333988274,774.186024284609,1523.89192948107,27.767046882299,75.6845066625646,247.739860740993,831.896897698254,4546.73001450289,565.100999867399,1164.90273943162,24.9758709796076,59.701178310387,125.936255937784,564.711264617126,3628.47758208343
"z[1,2]",188.46344869933,2.13446306606776,11.9063075543785,168.127444761396,181.084341620352,186.426928916395,194.372104200645,216.29504571017,31.1155086423105,1.07315515046601,184.728754237111,5.26052021270938,174.646798531886,181.225830699141,184.681941214957,188.093033968527,195.362180967912,184.504594360677,5.34183039002235,174.756913057749,180.689259876354,184.290304399542,188.057750990172,195.471587448634,193.147975506154,15.0551155800837,163.909341545,182.853856053831,192.877429348862,202.79095626355,225.36477929458,191.472470693376,14.953023204224,162.882275461663,180.220634066894,192.427150396146,200.250282219585,219.191218597947
