"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"theta[1]",2.00441249272572,0.000396763439670195,0.0434926926548267,1.91516172399585,1.97657752175099,2.00543594995534,2.03342987027037,2.08720314280889,12016.2594950373,1.00025703647423,2.00505081651829,0.0433495061416539,1.91650328561438,1.9774407358657,2.00615177453895,2.03418564973684,2.08737104139793,2.00395287844777,0.0435731868778212,1.91482901681101,1.97630560302712,2.0048866226894,2.03220098372777,2.08746189135917,2.00405781702038,0.0437592105778954,1.91469802251007,1.97595207570759,2.00498252898085,2.03355841369191,2.08658749773462,2.00458845891645,0.0432848524502865,1.91461727964481,1.97643808703051,2.00571284555351,2.03375840294302,2.08736979864708
"theta[2]",0.146444715096079,0.000170108615544751,0.0187370362700202,0.112092742389426,0.133769330941698,0.14547579738365,0.157929451182055,0.186338096353874,12132.4685695869,1.00013295740461,0.146287689351152,0.0186875059629458,0.112397783123337,0.133528671825784,0.145387787575229,0.158027428795476,0.186360300860572,0.146577750047777,0.0186632601965933,0.112051094964222,0.133839560390477,0.145641352204181,0.157800863592961,0.18660004752663,0.146600819238622,0.0190202985072848,0.112038570934278,0.133883564185196,0.14560249317995,0.157886693502836,0.18696676451909,0.146312601746767,0.0185745886737489,0.111960069983063,0.133827289786198,0.145301078480583,0.157973584620964,0.18555358328293
"z_init[1]",48.0697204312473,0.0279031270131841,4.26176908873504,39.89873266229,45.1831898284211,48.0255962078216,50.8480268977721,56.6238060558911,23327.8158414715,1.00012333842141,48.0668248183047,4.2676906424317,39.728046491984,45.1807329127314,48.0558268347072,50.8935859468198,56.3998796827969,48.0954220994705,4.22167464155106,40.0313817164357,45.2814327258738,48.0646391428839,50.7393847308119,56.6843144537398,48.1004421047026,4.36882833182799,39.7922471096116,45.1441061009864,48.0733009531427,50.9588340259263,56.9582445017156,48.0161927025113,4.18679982465426,40.0288424506184,45.1247301116824,47.9134719884647,50.8129977746732,56.3826854623846
"z_init[2]",198.129787177211,0.0698843072725826,8.07777857820481,182.444429565741,192.72723797121,198.046520983175,203.376242359845,214.210948802737,13360.5568626291,1.00016230784494,198.243175717219,8.03621305531844,182.787930090246,192.777958950327,198.141132869085,203.508308926374,214.434372103355,198.07495435235,8.09935934433718,182.294833077604,192.734441437116,197.829061166975,203.213626270808,214.219017662224,198.030656362506,8.13013476510958,182.288137153429,192.626993587459,197.970739581716,203.33880475386,214.270285931327,198.170362276769,8.04455288968666,182.597189835817,192.756312664912,198.228729524672,203.383191099766,214.023900221882
"sigma[1]",0.307251929148619,0.000388757212762851,0.056447578101057,0.219429855813782,0.267279896234867,0.299201614067582,0.33873730495471,0.438101033324572,21083.0630133711,1.00013827134426,0.306753751186921,0.0550381174729128,0.221139598190803,0.267735663151651,0.29876333972387,0.337805564676857,0.436470247020335,0.308056498893432,0.0570644347928019,0.219391260463776,0.267781135395508,0.29912219899339,0.339276112658987,0.439877907327796,0.307758330853469,0.0571646556901282,0.219667030062551,0.26696254620402,0.300132284074705,0.339864627764053,0.438565846461735,0.306439135660655,0.056489977552594,0.218782616509944,0.266734172038389,0.298663954350276,0.338006158845045,0.437600220415459
"sigma[2]",0.083191921150284,9.25854192500968e-05,0.0146379017805018,0.0601749533103541,0.0728717151019999,0.08128478639156,0.0914530335121655,0.117059438225614,24996.1120304991,0.999988048057828,0.0831848341513182,0.014460394005241,0.0606668510733241,0.0729310259931563,0.0812953478913718,0.09129873015798,0.115694204072264,0.083209119941426,0.0146531331988464,0.0602189409216983,0.0728216996198094,0.0811619961302226,0.0916380185682442,0.117164363665343,0.0832542748815835,0.0148246654682465,0.0599572546546374,0.0728541548076649,0.0813153170682719,0.0915861933276208,0.117872028719415,0.0831194556268081,0.0146129894694366,0.059713159280892,0.0728579197394891,0.0813318349227577,0.0912972410585717,0.117423525975545
"z[1,1]",42.8016249500227,0.0327981943046635,4.27031461052044,35.04246214318,39.8625392661528,42.5924745114035,45.4738090641341,51.79467506861,16951.9583193416,1.00019961541816,42.7705270426655,4.26841071185316,35.0541665782783,39.8876862950744,42.5397578029944,45.4669031701765,51.5672336529711,42.8345982148177,4.25303917099062,35.1437623699588,39.9128751199732,42.6142380306876,45.461274476491,51.9738480475589,42.8675532704486,4.37300567900398,34.9434361305977,39.8169055785949,42.6796115699935,45.5885373103223,52.0957624064237,42.733821272159,4.18401345034978,35.028707942328,39.8387379811922,42.5205249508493,45.3938725516742,51.5454706659193
"z[1,2]",183.453796654669,0.0529138274955961,6.49802480704069,171.193790128407,179.061409839554,183.276969036539,187.631325795164,196.83419841239,15080.7998355925,1.00010222670315,183.533085485299,6.46585221256322,171.460586874862,179.188097318922,183.366682209304,187.703143628282,196.802548934719,183.425853584717,6.50610371870417,171.105147599755,179.055844664901,183.154136919599,187.506509405627,196.877808575322,183.400195443198,6.55110674020813,171.027499483294,178.979750212996,183.218710737014,187.586763006906,197.069583830262,183.456052105462,6.46887915145839,171.217417407824,179.01165754741,183.341449102153,187.713044855542,196.723590203931
"z[2,1]",44.1399537989066,0.0402360073423266,4.81309460823828,35.6874445103963,40.8211094484299,43.7798684146624,47.0870308187595,54.5593306153473,14309.3214328413,1.00020263128229,44.092230149886,4.79118509844252,35.6551242788135,40.7753676424808,43.7092582139925,47.0702636915117,54.4021880433806,44.1748006974338,4.82983575859259,35.7297268848062,40.8483053059415,43.8329216511549,47.0334782565922,54.7473069803878,44.2246385478497,4.90160027323173,35.6735141705069,40.8722922686979,43.8701186173986,47.1889408782435,54.8325451376597,44.0681458004568,4.72717617810191,35.7029297099047,40.7931456904695,43.7167262273296,47.066553407036,54.2004817928061
"z[2,2]",171.271407493947,0.0353761906736706,4.91361476419926,161.991313809301,167.990312964306,171.128715961436,174.410153677594,181.292539537268,19292.1253919688,1.00005736664462,171.314787122551,4.89700620309335,161.892175719416,168.077926547151,171.200502963567,174.456769319898,181.167469033092,171.264641859944,4.90120971462313,162.027217324441,168.019410985015,171.118226347617,174.294918638072,181.193858278304,171.264337914,4.97837599581291,161.940639653794,167.886816472995,171.107903592006,174.506513902487,181.52348958699,171.241863079293,4.87771251031027,162.169188040626,167.953026214562,171.094640472156,174.389998759095,181.240800668252
