"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"theta[1]",0.014235363367247,2.10644640374022e-06,0.000282459161169321,0.0136832528148617,0.014046957587689,0.0142344385898662,0.0144224330699876,0.0147956645631811,17980.8618039694,1.00007500026583,0.0142296128909946,0.000281700681004859,0.0136767851998424,0.0140429242886733,0.0142320733989946,0.0144161943489528,0.0147943456694588,0.0142409538975371,0.000283518980924667,0.0136919719956719,0.0140488152504564,0.0142391837692347,0.0144279059594236,0.0147996811505291,0.0142355233132094,0.000282068876640916,0.0136845090557941,0.014049722364386,0.0142306652107222,0.0144238301635603,0.0147926481317034
"theta[2]",34.9402207177879,0.00598265507291715,0.909095126924952,33.164355377086,34.3267017701104,34.9361527992723,35.5455068762265,36.7350549122125,23090.3614101135,0.999966577678863,34.9493478939797,0.909824084235769,33.1592196212382,34.3365532681618,34.9513221230803,35.5475288539246,36.7195083622088,34.9282809660842,0.908487174745241,33.1578165691755,34.3012353286291,34.9195934858174,35.5491126225132,36.7350549122125,34.9430332932999,0.908935943181939,33.1807470430595,34.3394577306555,34.9364949945337,35.538804007076,36.7512800963272
"z_init[1]",61.2169896112077,0.0479698347035717,7.35671966563159,46.9094155491275,56.2515768072895,61.1869496716621,66.022403844055,76.0372121473311,23519.7104273403,0.999963929001646,61.216527166817,7.43322229092368,46.7348966101002,56.2250355269666,61.1992036451007,66.1088577406805,76.2182415709194,61.231174635747,7.27517006628814,47.0136389972321,56.3539156674305,61.1876736854549,65.9212895591105,75.7485320777695,61.2032670310592,7.36162449237903,47.0384390444376,56.1704737359648,61.169615012155,66.0598455195479,76.1384729068121
"z_init[2]",217.144537016379,0.0510265134336797,7.25083658500057,203.287467181552,212.259250412512,217.052490291385,221.938928819951,231.620827581824,20192.2374863364,1.00006157537954,217.288960298629,7.20703908518518,203.541576953301,212.400877304495,217.126873096175,222.018765073432,231.851499848681,217.021919516153,7.33180159244795,202.915158348406,212.070366456712,216.932816804514,221.869762343452,231.639356391383,217.122731234356,7.21119340285639,203.27806721523,212.262500908356,217.070364718678,221.914767199045,231.208201892169
"sigma[1]",0.300936119159058,0.000317416925386792,0.0510107383313109,0.220013924185804,0.264939509833737,0.29436284302945,0.330310458044916,0.417626477163373,25826.3515244493,0.999940703663767,0.300746183629772,0.0497740689285293,0.220794056894126,0.266607334322237,0.294590656889776,0.328794603068302,0.414507599138577,0.301393727502722,0.051486344321912,0.220096715766792,0.263999002091631,0.2948371363886,0.331963840101345,0.417831007661184,0.30066844634468,0.0517512125052052,0.219356954552426,0.264095678346979,0.293706736991576,0.330430749140555,0.419808305282366
"sigma[2]",0.114648938395516,0.000116296600844175,0.0193734082458987,0.0837679637279056,0.100928370207513,0.112155439233085,0.125648907232013,0.159875581665029,27750.960421399,1.00001769766422,0.114475787327913,0.0193602085682369,0.0836261036830993,0.100624041580374,0.111890971909981,0.125465295523403,0.159426273061564,0.114579257383831,0.0195672187586744,0.0834733090130907,0.100938224952551,0.111991660493225,0.125435836057021,0.159938038353531,0.114891770474803,0.019190476158563,0.084304787496947,0.101145607839187,0.112631337524449,0.126103146178398,0.16017750179854
"z[1,1]",41.6122570709897,0.0315034335368109,5.40247702512129,31.5003673055051,37.8993601121026,41.4047790272337,45.0986729919927,52.83051447997,29408.3106733962,1.00000808196731,41.5837183217593,5.42472250019187,31.2253905046773,37.8072186090306,41.3305607660209,45.1219370093364,52.8195241553832,41.6412540253931,5.3798512225315,31.4996569288554,38.0094757597816,41.4737697469858,45.0799280136593,52.8042204933728,41.6117988658165,5.40315120244967,31.746333379551,37.8981430543296,41.374437269596,45.082184171071,52.8587245596473
"z[1,2]",208.183307356145,0.0496801906947101,6.73459829762807,195.094428232184,203.690353667445,208.150476200852,212.606308765674,221.612268340696,18376.2497241231,0.999988434871106,208.281734869444,6.73913313597599,195.239633991274,203.843652870785,208.202955130414,212.651923757454,221.876497107159,208.103640682805,6.72729726456661,195.068129620829,203.563703572464,208.090451637764,212.489097245944,221.562553617417,208.164546516185,6.7368154412048,194.972204223268,203.684627610849,208.174028081757,212.682419223391,221.404135202253
"z[2,1]",32.7731458667577,0.0206011281173562,3.86375136359305,25.6314122106318,30.1275455227638,32.612460780658,35.2491196156671,40.8036976415658,35175.180666299,1.0000003138095,32.7446996540054,3.84890157967471,25.6086874238721,30.1076364093382,32.5699130640916,35.2265224719328,40.6418827155872,32.7988362953275,3.90893626636406,25.448309965545,30.1318695608961,32.6465501115533,35.2754963084142,40.9988569636393,32.7759016509402,3.83319798351519,25.8043711506827,30.1329951445807,32.6228016137272,35.2481926447959,40.7722264388043
"z[2,2]",191.118194655504,0.0431606684113805,6.16917183202132,179.156866906861,186.998704060313,191.049684549775,195.161206839571,203.515559193107,20430.425436023,0.999974238071262,191.172412846722,6.19608893811225,179.174511162008,187.096032510007,191.065766993388,195.185343057281,203.797465887469,191.073783941702,6.11687087880343,179.14796889149,187.01582893762,191.027531821625,195.060013299505,203.198964263269,191.108387178087,6.19443457373634,179.158929231585,186.905057247452,191.064881099536,195.222148712414,203.481975650849
