"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"theta[1]",2.8666477789592,0.650387290863885,0.799864259421702,2.1275603778806,2.26753245359521,2.36900828458412,3.99111050892656,3.99111050892656,1.51247599541361,10.0723209243923,2.30324341715338,0.106832844896176,2.10655339631903,2.23163996106299,2.29868512262304,2.36870464401921,2.52930768152867,2.30558941079765,0.10604778609725,2.11548238233329,2.23312282036917,2.29982613474152,2.36956254579271,2.5342148826774,3.99111050892656,0,3.99111050892656,3.99111050892656,3.99111050892656,3.99111050892656,3.99111050892656
"theta[2]",0.0782740659406224,0.0751926769304349,0.0920951485267553,0.0121150424518508,0.0129366709638658,0.0135333140373709,0.208512055673952,0.208512055673952,1.50010760396498,195.356905358203,0.0131496021037118,0.000636111763868144,0.0119918688840935,0.0127212069138977,0.0131157339553186,0.0135307122806381,0.014526406850642,0.013160540044203,0.000628826048531338,0.012047824814999,0.0127332863475221,0.0131272152563891,0.0135365475353358,0.0145265972444247,0.208512055673952,0,0.208512055673952,0.208512055673952,0.208512055673952,0.208512055673952,0.208512055673952
"theta[3]",23.4880405774676,13.0369248184687,15.9788485116449,0.914636725376968,0.914636725376968,34.1728977706432,35.0579769434527,36.3655084675256,1.50224454879115,23.9099869136321,34.7730055316594,0.890295229433926,33.0337453027042,34.1745338821229,34.7770093875784,35.3693223636141,36.504629420005,34.7764794753664,0.902747937242694,33.0009787736685,34.1693458661683,34.783110048046,35.3863162323221,36.541591589137,0.914636725376968,0,0.914636725376968,0.914636725376968,0.914636725376968,0.914636725376968,0.914636725376968
"z_init[1]",36.8669542442214,21.1663126649163,26.4447948272175,0.524671850105303,0.524671850105303,49.7931304859439,57.1613940670021,69.1260130543242,1.56095358482656,4.62318503971044,54.963803458983,7.68036086487507,40.6981885292051,49.7018099190889,54.6349038620102,59.9833539081215,70.8517352719057,55.1123874235757,7.60145042805757,40.8782666452845,49.8914082165421,54.8290756391282,60.0753150335835,70.6636429373149,0.524671850105303,0,0.524671850105303,0.524671850105303,0.524671850105303,0.524671850105303,0.524671850105303
"z_init[2]",146.052703283194,83.3704028391965,102.227349065159,1.72526911174787,1.72526911174787,213.37614420283,220.51560973566,231.063527769956,1.50352411413562,18.9601195618337,218.19866781752,7.20243356463296,203.883781453681,213.345721745694,218.228662308295,223.008462830232,232.244330134282,218.234172920313,7.26429974334047,203.790170795994,213.413354516548,218.197199879979,223.078952035037,232.37586002725,1.72526911174787,0,1.72526911174787,1.72526911174787,1.72526911174787,1.72526911174787,1.72526911174787
"sigma[1]",0.285513345103264,0.0135764926480472,0.0415998034054159,0.20531973905722,0.254918399391915,0.30191723404377,0.30669303589313,0.372287458907513,9.38874143714636,1.08589482740872,0.274595015389903,0.0475391801263716,0.199717019151348,0.240462893081882,0.268302292532901,0.301722236993529,0.385459817352852,0.275251984026757,0.047527374788952,0.201069949685919,0.241608964082387,0.269289200250221,0.3020050537001,0.386122907463883,0.30669303589313,0,0.30669303589313,0.30669303589313,0.30669303589313,0.30669303589313,0.30669303589313
"sigma[2]",0.559380585931333,0.52115193781455,0.638421529066329,0.0802232489437892,0.100261240457969,0.118766284005965,1.46196713503066,1.46196713503066,1.50067391674095,45.4005691931872,0.108145873679249,0.0188149465067396,0.0785401795099866,0.0949832493132148,0.105798245520482,0.118646443699507,0.153439163819774,0.108028749084092,0.0189138124412747,0.0779655895397053,0.0945599186083843,0.105571728250888,0.118942067227783,0.151812933820433,1.46196713503066,0,1.46196713503066,1.46196713503066,1.46196713503066,1.46196713503066,1.46196713503066
"z[1,1]",32.1808833661098,7.51229768890647,9.79337798590406,19.5049194885612,19.5049194885612,35.1743870525294,39.6939516391151,47.8309669314274,1.69949329347086,2.68244019738393,38.4751549248663,4.84431603885645,29.7765139399236,35.1080329515873,38.1228640659758,41.4109444564174,49.3430644893498,38.5625756849019,4.82022062516532,30.0124401133448,35.2387220438919,38.1967482450665,41.5370680214066,49.1075986547999,19.5049194885612,0,19.5049194885612,19.5049194885612,19.5049194885612,19.5049194885612,19.5049194885612
"z[1,2]",136.141683458838,77.2378401749005,94.7311684147229,2.44518526722805,2.44518526722805,198.086262667747,205.245030225738,216.064851670324,1.5042691394794,17.2193871991819,202.924698463743,7.40275268966866,188.481375517617,197.98061023939,202.97875071896,207.958853080864,217.114319031601,203.055166645544,7.35911696859293,188.640404825608,198.181068836196,203.005309560237,207.864574086368,217.575802078044,2.44518526722805,0,2.44518526722805,2.44518526722805,2.44518526722805,2.44518526722805,2.44518526722805
"z[2,1]",258.314640470446,260.375202623745,318.909500355709,27.1531381588256,31.6278265834275,34.9551622790335,709.296008908137,709.296008908137,1.50015340611157,125.223560397103,32.8061753630923,3.4154528135754,26.424724582117,30.4929609768307,32.6325175645011,34.8986595358296,40.075511301648,32.8417371401086,3.41793681364239,26.5980505755717,30.5155761911967,32.6446752010475,35.0128596515648,40.1121712897086,709.296008908137,0,709.296008908137,709.296008908137,709.296008908137,709.296008908137,709.296008908137
