"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"theta[1]",3.33283764087278,0.00316107699486274,0.263077811371066,2.84166550631085,3.15421727118084,3.32517221000661,3.50264608306124,3.87230960633041,6926.25205520898,1.00048260694964,3.33364037155245,0.257991573627287,2.84839797029188,3.15599029203569,3.32428687527405,3.50239877600342,3.86435215195233,3.32231432132781,0.2555132237246,2.83696754729791,3.14846551070818,3.3208250045817,3.49132683777875,3.83105089045909,3.33358374553138,0.268018822006468,2.83538956492979,3.15354314498976,3.32122441213436,3.50512169196553,3.90149403087889,3.34181212507947,0.270161533104994,2.84420905504832,3.15844451890792,3.33458888455813,3.51484083803007,3.89870983844308
"theta[2]",0.0197542182913971,2.01714872825821e-05,0.00172628009561619,0.0165244009056776,0.0185761958640142,0.0196999115645331,0.0208826353278785,0.0233255769644996,7323.97215663296,1.00047316698589,0.0197528757522458,0.00169898539708803,0.0165801149490478,0.0185849584829519,0.0196779342546019,0.0208579252321973,0.0232817644773775,0.0196843509887073,0.00167653421940303,0.0164717394713114,0.0185400475492815,0.0196711744468905,0.020816370515265,0.0229407970342569,0.0197638726403171,0.00174953402402756,0.0165339468952636,0.0185835437000565,0.0196720998442442,0.0208879273479806,0.0234412614569889,0.0198157737843184,0.00177598195447104,0.0164907407617058,0.0185835110948732,0.0197707483756167,0.0209727901878625,0.0234775185724613
"theta[3]",35.0708277036613,0.00811741435997332,0.996013667115243,33.0791027867671,34.4066744930278,35.076989407258,35.7498324953871,36.9980919091989,15055.4993569193,1.0001644883896,35.0611627025897,0.994511200934418,33.0752105602158,34.3883019642648,35.0670878684238,35.7446247700553,36.9732865368258,35.0819446537468,0.990532245492056,33.1235674632065,34.4249778215525,35.0945822108866,35.7559594902479,36.9938450739071,35.059986742008,1.01636790375599,33.0066500128745,34.3950687195865,35.0651234784017,35.7412045331483,37.0287130999045,35.0802167163008,0.982261394955221,33.1347743824786,34.4176937279048,35.0838099780773,35.7546737044465,36.9969906161213
"theta[4]",0.138746731409202,0.000230044171501583,0.0197458697210191,0.105895486595792,0.12494378445212,0.136736013195638,0.150206979749804,0.182834250372523,7367.66831411809,1.00041758418397,0.138732067760849,0.0194997282516344,0.106412074371665,0.124939163771483,0.136790527811441,0.15002679266227,0.181914172439769,0.139362283298641,0.0195090684664767,0.108097852023786,0.125748881818996,0.137102253842385,0.150468221009565,0.183373297529074,0.138787104085953,0.0203954726423691,0.103655901596119,0.125025766219012,0.137018208787261,0.150468896425849,0.183780593508265,0.138105470491364,0.0195474797140467,0.105554642612301,0.124080783795794,0.136086423223828,0.1497497975978,0.182088324681121
"theta[5]",0.338763504887888,0.000195980320107502,0.0159803634338557,0.309017617801217,0.327998082733925,0.338371934479511,0.349058099432861,0.371414584049123,6648.87822242831,1.0005139974586,0.338662222272659,0.0157339665167057,0.309233144880498,0.327783612747136,0.338154102386369,0.34887962666203,0.371174676284443,0.33915942268255,0.0155608636202052,0.31053675676238,0.328502764185315,0.338626319278519,0.34906394897665,0.371716262453272,0.338846158617026,0.0170411671061713,0.30604339134872,0.327926759575764,0.33871090717312,0.349819407367558,0.37212086288466,0.338386215979318,0.0155289699154017,0.309420875149953,0.327814738923121,0.337918442978933,0.348507349278227,0.370326155558656
"z_init[1]",49.7297310267167,0.0402168408790781,5.9717472686056,38.7437763058657,45.6835144504704,49.3974488396167,53.478532578865,62.4877193814875,22048.9002923561,1.00009595501479,49.7469730589487,5.95168690125736,38.8325594611495,45.7235420249023,49.397700834644,53.5166591351794,62.4657509449803,49.6685647260289,5.93133025601854,38.7959267021613,45.6520499658536,49.3010798002228,53.4904298816017,62.2070397340358,49.8744377052727,6.0951876457462,38.708651200513,45.8117863123407,49.4621479331016,53.5833579631134,62.9216045397464,49.6289486166166,5.90491779042063,38.6925649251061,45.5507077977416,49.4022378213519,53.3267441526629,62.4123140154113
"z_init[2]",193.972085065625,0.0572880606484366,6.33681612265227,182.146453281048,189.641761553904,193.739274342199,198.065211999226,207.007147027325,12235.2816073041,1.00027667787534,194.036672156321,6.24190796616229,182.550206418148,189.831943162799,193.798979699402,198.009922213879,207.022098970083,194.144745034172,6.27870390401286,182.474281129486,189.819756195374,193.861843755037,198.156594858728,207.321903535671,193.954567956457,6.48946947148178,181.679210631722,189.486424843334,193.739030904912,198.246190175659,207.001518189175,193.752355115549,6.32879695968696,182.058233094109,189.438590749298,193.554355606072,197.858201408574,206.652192057465
"sigma[1]",0.25285184816876,0.000333113641441373,0.0463041181085912,0.180532585119728,0.220166507314289,0.246700195723737,0.278523890551673,0.361094597989983,19322.1032476945,1.00022553638514,0.252098711594079,0.0449941412515104,0.182007412034725,0.220224701279007,0.246448905471294,0.276891058212158,0.357979719675367,0.253769649245672,0.0469584128512697,0.181044941261375,0.221226224376546,0.247296654131945,0.279274369448396,0.365707870003271,0.252234706386898,0.0464982983645865,0.180056706733445,0.219036386793685,0.245763559173681,0.278162407980118,0.359919015923354,0.25330432544839,0.0467255421905111,0.179930359617236,0.220566324191829,0.24709957530205,0.279517879093156,0.361006126823824
"sigma[2]",0.0934004646040894,0.000122896437675751,0.0171933075704978,0.0665682401138659,0.0812376949356565,0.0910328170137946,0.103110446288705,0.133152192783433,19572.2284277457,1.00021418207775,0.093150513063328,0.017027114017575,0.0665925945659096,0.0811523876219509,0.0906880095889415,0.102829798961697,0.13264589307344,0.0931005331400614,0.017078840483825,0.0664634495780115,0.0808849077209632,0.0909362532772585,0.10273013892821,0.132359119523347,0.0940613059944668,0.0175297848310245,0.0667951125729467,0.08179964634216,0.0914742543039258,0.103974050270702,0.134431588112284,0.0932895062185014,0.0171179354624334,0.0664937709248077,0.0810786923099106,0.0911582734063327,0.102845669975847,0.133317206309372
"z[1,1]",41.262047383063,0.0277831142697397,4.2794230695596,33.2788195950078,38.3697087568653,41.1009616183434,43.9611401173095,50.181566287129,23725.1297824547,1.0002061456697,41.2648911519785,4.27809827406292,33.3729126570936,38.357975852796,41.0905050433037,43.9055879890487,50.2503394017925,41.1307055741674,4.21631239358722,33.2558458780111,38.2971877905736,40.9551985387188,43.8124319056078,49.9400299609204,41.3724341566612,4.33613185958456,33.2671376776911,38.4727110355724,41.1713011336548,44.1659263897843,50.3980740090788,41.2801586494449,4.28346965455753,33.2688275389043,38.3562624797728,41.1556651905225,44.0064741920398,50.1848392376004
