"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"theta[1]",0.448935102207395,0.501915988794571,0.614995710525817,0.0136030110628313,0.0141392872064523,0.0145139011132666,1.29199762934334,1.36151623971952,1.5013505665019,43.1315998711596,1.3182679991902,0.0318059914717796,1.25676344512489,1.29201133318722,1.31997422094908,1.34358457988996,1.3682319544756,0.0142714936113094,0.000384389865737718,0.0135479011546206,0.0140128406691219,0.0142568675123803,0.014512439769561,0.0150732324281444,0.0142658138206778,0.000391899657592111,0.0135131444177821,0.0140012455594189,0.0142602261976194,0.014516262459041,0.0150770602054347
"theta[2]",34.4613075708382,0.585537738558269,1.1934721887026,32.1763713627814,33.6383624939604,34.4870585713953,35.2966663690724,36.7343796874743,4.15446231816869,1.25070521904521,33.5068688681459,0.955579477155367,31.5976138623986,32.8251735370692,33.4691839917274,34.1759144193333,35.4144126551419,34.9465274627628,1.00082056264649,32.9775261518189,34.2722384878497,34.9502336126405,35.6228356093936,36.8870626288146,34.930526381606,0.995963865287127,33.0135043019681,34.2626396239311,34.9273034597227,35.594517956723,36.9187373921189
"theta[3]",1.8600697695778,1.67204099290765,2.06067808592986,0.384478741549167,0.405925009012547,0.421185299581399,4.42507059845343,5.33594513325406,1.51889049348553,18.1053588911993,4.75775365024247,0.378712635149343,4.13904301338343,4.42508258895703,4.7697252371829,5.07078907312992,5.40698820031555,0.41128849365482,0.0156639719037314,0.382325908614749,0.400575100333424,0.410660787549638,0.421097523729325,0.444573021901241,0.411167164836113,0.0156792132907309,0.381316606607634,0.400721368579479,0.410726567180815,0.4212678981549,0.442777515588323
"z_init[1]",62.582539388369,2.01446388648375,9.88534541070486,44.7134636637083,55.2744747939295,62.2542334320134,69.1741734198587,82.2383642722855,24.0804570430314,1.15227416092501,64.4277813139115,9.53847360932216,49.3287053994671,56.448999470792,62.8016017527871,71.330415538034,82.2722991527883,61.6444625303161,9.93809058373751,43.1449423501119,54.823413215551,61.4209528200966,68.0271560153791,82.1738437440692,61.6753743208794,9.91580652969315,42.7429565298475,55.0202400537351,61.4108243603398,68.1699813113005,81.8207015589657
"z_init[2]",145.976402215614,81.1266458451142,99.5092467853636,5.50402151921621,5.58691923231411,210.987366988664,218.784326954466,230.192953900729,1.50452648314367,16.7058989495143,5.55410355050348,0.0375038113619297,5.49616720006854,5.52047285433011,5.5488913189032,5.5869180958859,5.63026181299962,216.157533144097,7.8377987348166,200.401627163672,211.061443049177,216.20478154201,221.450843300546,231.204527268546,216.217569952243,8.13792988717232,200.032553614766,210.897730718376,216.377919414681,221.561752583335,232.19403571828
"sigma[1]",10.388003840287,11.642840240625,14.261269791613,0.227588668138136,0.283105390436312,0.334375381455708,30.3046563252698,31.0469233486349,1.5003704953418,77.3630935381702,30.5541264520161,0.341767123999653,29.996164073003,30.3047113824359,30.4365610893423,30.8502723553254,31.1617944664957,0.304863210369949,0.0525163322864173,0.221573917715795,0.268061866784384,0.298131809163245,0.334315661303145,0.427575822300822,0.305021858475056,0.0529861417478966,0.221895310643185,0.267500548313698,0.298433563296011,0.334392920043846,0.424849615022742
"sigma[2]",0.785748867510604,0.773150353977145,0.947251920266334,0.0862880667543418,0.107831719152217,0.127799605376763,2.11642956549852,2.18173432308405,1.50107734556049,45.9611785262294,2.12482361465449,0.035620684570431,2.05921111811926,2.11643157393782,2.12482100475635,2.14490305822341,2.19419537509041,0.116051436296976,0.020278207253592,0.0840271740253101,0.101593767189615,0.113494942921107,0.127322680607964,0.162163641383046,0.116371551580342,0.0201797843815973,0.0843009691630914,0.101880249408561,0.113854501527045,0.128225433661461,0.163575733983757
"z[1,1]",73.9905688340668,36.0965986437031,50.7072892538305,30.9628799179122,39.5133419214206,46.3296476261205,105.2729400985,205.611413386414,1.97336866385486,3.64291739474381,137.758111986405,38.9873742382317,83.9072828645777,105.273722881977,128.587319515859,164.00262637889,217.097561852878,42.0881668798639,6.87160137615005,29.9730544933703,37.3604152623207,41.5906106143878,46.3113769529151,57.0890903862691,42.1254276359316,6.8489088549032,30.1051177379935,37.3691868370721,41.6293224704033,46.3536609056978,56.6745272382087
"z[1,2]",146.054553807439,71.1814246356195,87.352240784105,16.5383075538363,26.6317646755193,203.025155335522,209.816992117968,220.109204262202,1.50596454938443,16.2871081859284,22.8401817723898,4.70501284519077,15.6341078735299,18.8751709023023,21.9560260112588,26.6311129841133,31.72257119025,207.626936005185,6.80918968264952,194.376812588306,203.104296479762,207.650134684153,212.072408144043,221.277746424895,207.696543644741,7.02237877150963,194.063502156208,202.970633598394,207.722332342726,212.336254303837,221.63752783604
"z[2,1]",96.7234946885482,72.4270416417893,109.317607450298,25.8816532508944,31.4134838906748,35.7838442011719,149.5107971726,391.382029708306,2.27813126016443,2.28071864857829,223.991948887064,107.308434567444,97.5223178387218,149.5107971726,201.479060433364,270.840303323768,507.805682841143,33.0693027572043,4.46858803689198,25.1599782612291,30.0039656232671,32.7262832254445,35.7639497255567,42.8691543180742,33.1092324213767,4.47437305302543,25.3341761996741,30.0510642071703,32.7633164516496,35.8053163274136,43.1002060884354
"z[2,2]",137.856333710122,61.2337263424768,75.3747380183386,19.3787135034856,39.620310060762,186.63507458977,192.815894814003,202.249998566046,1.51520101776492,13.0685643692071,31.8470270880671,10.3367796059873,17.9996459059597,23.1611342515073,28.9311685663669,39.6202896538707,53.2908309268472,190.822226569816,6.27659432328541,178.719147781767,186.627695451346,190.773006890189,194.910702524411,203.476405471977,190.899747472481,6.34796216226212,178.619112148295,186.641053853945,190.870040630904,195.099016910553,203.603179257345
"z[3,1]",281.274435481086,285.894414996587,608.531399038146,26.6557185626843,31.1447366683573,34.5679816072234,267.686004795283,2088.63852457014,4.53058873663033,1.29503043805384,779.008614271235,859.845829228485,119.369871703648,267.686004795283,468.487124772548,945.583829710296,3289.53293665524,32.3867234615636,3.48953721861512,26.0604191363792,30.0141362829355,32.1802038263926,34.570670339572,39.7497650180145,32.4279687104595,3.50697392670424,26.2261526192295,30.0366708028329,32.2032496349744,34.5653765491267,40.1395874837952
"z[3,2]",129.541933996932,52.5311419586705,65.1256922107093,20.9977701790405,48.8785878294415,171.30451001864,176.702316551163,185.186307287752,1.53698992589908,9.63077341592078,38.5613850278232,15.6041280630306,19.5239574656753,25.5544251415078,33.3445597353096,48.8766589586677,73.849945368961,174.991234149931,5.65348315318589,164.243036541806,171.23579988613,174.843313675638,178.692503733089,186.362629989889,175.073182813043,5.65946039547341,164.134500537624,171.360084137488,175.048153186199,178.751803211995,186.395825448238
"z[4,1]",2396.67900931628,2641.81586607834,6732.00018003367,32.5481374781039,37.2121342520312,40.6738699169176,1067.00539716186,22574.1069399014,6.49356436408096,1.19037588951076,7113.14501528536,10129.0475818885,234.708646659782,1067.02753096155,3150.00361977111,8879.9587992629,36719.9749979078,38.4246741130348,3.51916950640342,31.9305383674034,36.0235683381719,38.2735986910606,40.6590088309517,45.6359398588867,38.467338550437,3.5174459134255,32.0339928715176,36.0500107625486,38.304405350948,40.680196422481,45.7810331486504
"z[4,2]",124.719636767781,46.1588086739425,57.9773728818032,23.0249347395864,56.7263283095486,161.131583378121,166.333041446687,174.297819761115,1.57763990124183,6.99729402944543,44.7185717231623,20.6439233744394,21.3277798353843,27.732511291301,37.3907950313768,56.7240573485746,94.0883712906194,164.678100514244,5.35732017863354,154.363077600488,161.125761147169,164.631805527134,168.156900207992,175.240085281882,164.762238065938,5.35797681285194,154.310269122916,161.135814303946,164.72475322546,168.267118612528,175.469084643599
