"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"theta[1]",2.30670580679758,0.000817299407700691,0.110531564876669,2.10606943915327,2.23197731664982,2.30077229085035,2.37389130210373,2.54152505876568,18289.8552765205,1.00013338075182,2.30581333203224,0.111324920556575,2.09967408918121,2.23064641235674,2.30207287702777,2.37357019845007,2.54628758635448,2.30915752773979,0.110341581877883,2.11224571145153,2.23375227762823,2.30260727522315,2.37756593327892,2.53831052849583,2.30549323418747,0.109945358167758,2.10667396318989,2.23198818709852,2.29851453843644,2.3716423995267,2.53955397913452,2.30635913323084,0.110488414136981,2.10563146125272,2.23189038314457,2.29978585936576,2.37256128835493,2.54348019215455
"theta[2]",0.013187157377959,5.58302833620142e-06,0.000711510984277436,0.0119033882215722,0.012709854498345,0.0131493485135956,0.013616841185882,0.0147107027094936,16241.4034237168,1.00019317360331,0.0131826854295946,0.000715437335351307,0.0118570068413899,0.0127006100839637,0.0131542565209507,0.0136158774404772,0.0146997062942047,0.0131997624879961,0.000712459668825654,0.0119139330179169,0.0127159776809411,0.0131680952483667,0.013641568597538,0.0147101099619177,0.0131771932931514,0.000703071627053246,0.0119392914348487,0.0127073274029918,0.013132289437365,0.0135998559400858,0.0146804814613633,0.0131889883010937,0.000714914532455504,0.011915086927747,0.0127161391258947,0.0131449532243294,0.0136131114368252,0.0147451134629779
"theta[3]",0.411830643688689,9.40967233205813e-05,0.0137933603459808,0.385797441924371,0.402603885213003,0.411529538696595,0.420682958648106,0.440048180278478,21487.7609213314,1.0001634825865,0.411864942318157,0.0139818496558992,0.385075157525317,0.402703108585227,0.411806545156921,0.420768416913116,0.440883375226407,0.4117851342217,0.0135414943767023,0.38658843073595,0.402810852618207,0.411556977533361,0.420375397146897,0.439458023738874,0.411778458512495,0.0138150379091891,0.385888767558632,0.402446590709166,0.411344559139692,0.420705832456645,0.44004834880423,0.411894039702406,0.0138331047939672,0.385705160424854,0.402470317650873,0.411446743513371,0.420880071844816,0.439825477542488
"z_init[1]",55.3386135212545,0.0691514059106717,9.86333796739521,37.6820275882052,48.4268508436955,54.8172547557036,61.6053215454092,76.3316257755332,20344.4428440468,1.00002431456103,55.3041628052005,9.89900915656496,37.4435055189809,48.3991493686363,54.8668708350575,61.6630432208339,76.1523392537718,55.3217409117438,9.72531015461612,38.0303371752153,48.4255378777359,54.7951100391718,61.4185911513478,76.0181298390577,55.3808137367144,9.88552270363232,37.902153962158,48.4141436078504,54.850796500685,61.6260058461383,76.7254637919443,55.3477366313595,9.94343989859038,37.5038093459146,48.4902322918132,54.768685162392,61.7340404597188,76.3573984667018
"z_init[2]",217.667828069138,0.0470676296031619,7.59286151393965,202.575478973387,212.795540150924,217.739748166414,222.668625663253,232.406586756091,26023.535795787,0.999977250875245,217.642150673474,7.63163321846552,202.27096602052,212.792870345474,217.741953343507,222.714859751696,232.561051274271,217.733369103956,7.59513633992628,202.476914423651,212.923066143675,217.749353675752,222.662375384669,232.432113352094,217.744694018269,7.59997637314881,202.876611911678,212.833671030079,217.861631631019,222.678057310254,232.479558236821,217.551098480853,7.54396626591948,202.544752587161,212.656283581296,217.602104647573,222.59139556424,231.947310442224
"sigma[1]",0.28035793263285,0.00031276561540292,0.0498167875494356,0.202436740256541,0.245220329169341,0.273698702991341,0.307780104845319,0.397305138582271,25369.5891032292,1.00002395934649,0.281232480173331,0.0515670044938162,0.202405139131183,0.2447168258861,0.27380614736817,0.308596623318604,0.404725810087259,0.279886949976396,0.048826777244565,0.20246663684269,0.245670999872008,0.273668618019994,0.307117194316717,0.394587817276902,0.280542814632935,0.0494611630978373,0.202939149222419,0.245511294042778,0.274421532726334,0.308127392013292,0.394721692838295,0.279769485748738,0.0493620283792516,0.201736779937618,0.244860554244962,0.273007006827,0.307328958273149,0.393984377025213
"sigma[2]",0.109694992262256,0.000123630907735407,0.0196996407303039,0.0787125035098662,0.0958187050081572,0.107015145542197,0.120833778316034,0.155640037429352,25389.9880069172,1.00007737809072,0.110105216353175,0.0201133133444363,0.078548119083131,0.0959769306739841,0.10753635673226,0.121225537056367,0.1569397618199,0.109445947107972,0.0196522350108593,0.0786267657521889,0.0957346465493691,0.106650071194755,0.120664146664383,0.155641420408605,0.109789671625433,0.0196530416405115,0.078566506428794,0.0958749927499603,0.107043076981387,0.120986103731264,0.155709069506592,0.109439133962442,0.0193679448638808,0.0792289816830299,0.0957121418052378,0.106782932058023,0.120425635934285,0.154307454852113
"z[1,1]",38.7042528803485,0.0385471716129893,5.82474950216193,28.8965050440049,34.6764631283797,38.149868375058,42.0798436543634,51.8655956529335,22833.3414525295,1.00005457430065,38.6828478543689,5.80239292742254,28.8950705419574,34.6394205366497,38.2237748301753,42.0527243881673,51.6216646888475,38.6736732225273,5.77090843692434,28.9312845732368,34.7153892966993,38.1623108973757,41.9750993401004,51.972006622999,38.7279381820835,5.83938730440712,28.9187739944888,34.65836493937,38.1423159223838,42.1534667411582,52.0209494129343,38.7325522624144,5.88631115424348,28.8579420272288,34.7081042556106,38.1033824363634,42.1439135379509,51.8702153396005
"z[1,2]",202.700671775174,0.0462908989558225,7.53119752617372,187.678740292161,197.7563600201,202.765140984655,207.684698587242,217.355152087574,26468.9581410654,0.999954225507037,202.647559184975,7.58014636639721,187.609822492159,197.720646571004,202.641309720961,207.732126070259,217.41110563127,202.767971063266,7.48293597658873,187.676012004413,197.794183411944,202.762370327738,207.6792303423,217.455346195519,202.768100492072,7.58641201730682,187.827597151568,197.849974911497,202.928202910907,207.746307930685,217.387341173937,202.619056360383,7.47446354786243,187.688872771376,197.643451484192,202.731898809424,207.605029919103,217.015958802031
"z[2,1]",32.8978913997105,0.0203008972613009,3.7040690379419,26.2654432032662,30.3932842369198,32.673853223127,35.1361001551223,40.8806187442122,33291.0642268045,1.00008955471733,32.8978505124386,3.69516808281799,26.2296109814354,30.4091128285308,32.6665093348085,35.1464770851441,40.8639084526742,32.8583147422763,3.69436460875944,26.3047792897418,30.3561226960806,32.6513593004143,35.063796148337,40.910471843448,32.9142024777114,3.72589540423342,26.2837811510894,30.3766520198656,32.662755615699,35.2193586584572,40.8070772114065,32.9211978664157,3.70099403154021,26.2194984201432,30.4405674612326,32.7112465888216,35.1242476200975,40.907996728722
"z[2,2]",184.105034541361,0.0423172809935837,7.02596218091709,170.64743697205,179.383033049068,183.946515750718,188.682261445414,198.367379147202,27566.1493639536,0.999947598249696,184.043521202517,7.02212052244779,170.55577696777,179.361224921463,183.914429685545,188.66532355197,198.161876257691,184.161592403424,6.98561861720946,170.856730798641,179.483798849924,183.957244130471,188.650080678654,198.533793165046,184.159837154304,7.08061523539524,170.725942070596,179.403613557179,184.066976967477,188.798515364532,198.443542638672,184.055187405198,7.01532328502185,170.555580786048,179.273010057831,183.834693043815,188.642303218784,198.353459099024
