"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3"
"theta[1]",0.04464459848096,0.0344318175239117,0.0422222518138489,0.0142286792236978,0.0147039974737999,0.0150465318573257,0.10134194717086,0.109634697644804,1.50370584202876,35.6258007611007,0.0148289715034277,0.000352901160316225,0.0141764454862285,0.0145893307408128,0.014818934130922,0.015053060995233,0.0155744140924481,0.0148209600656088,0.000357608098575064,0.0141575590188688,0.0145832219227091,0.0148076642549331,0.0150399812116586,0.0155643867649049,0.104283863873843,0.00353032925224697,0.100971101504124,0.101342010548984,0.102989605171657,0.107817628660825,0.112551009671177
"theta[2]",29.020881860568,7.50072704720485,9.21350006688472,15.1223335458757,16.5469010227237,34.901470960145,35.8028813175422,37.1264713604507,1.50883782648981,13.1077871522246,35.5115009110028,0.89668308779277,33.7377362442476,34.9164293575499,35.5154139141641,36.1061012487748,37.2731622990137,35.5087748657138,0.926176657035527,33.6908090690262,34.8877273787162,35.5022257010281,36.1529331187297,37.2922764113592,16.0423698049874,0.577018914468348,14.7730082530584,15.5107797892979,16.2797220760483,16.5468616139975,16.5992541566054
"theta[3]",0.546936395142531,0.352880929470588,0.433224217056036,0.210248895085387,0.23486242008503,0.253106338626547,1.1393491602993,1.1966553539546,1.50719371230435,17.5920379584591,0.24127099639082,0.0183862930558357,0.207798590553424,0.228775700060184,0.240588295825783,0.252902401825117,0.279676862391317,0.241550467936113,0.018671331343792,0.206744811524232,0.228831827400597,0.240933606147555,0.253322206109122,0.280829153487327,1.15798772110066,0.0476329307814796,1.04388865447553,1.13934970921442,1.17773909308437,1.189654789763,1.20031540115605
"z_init[1]",40.9004356731175,23.7028362431748,29.4619047708136,0.108858201119917,0.122306735127096,56.2259093238567,63.3602203482205,74.8704747288898,1.54497341464856,5.33735134066395,61.2179057024255,7.31243415728354,47.5062391452892,56.1830140153027,60.9970275415173,65.9533148017219,76.3009242000026,61.3670351761254,7.44595244171387,47.4252423509097,56.2730378957649,61.0315760606649,66.2523176358287,76.8615606878861,0.116366140801744,0.00876892201182822,0.108575655243781,0.109480734736922,0.112137793301339,0.122295832751578,0.134918591978562
"z_init[2]",141.938048476694,80.2131395204588,98.3579386056106,2.91447937385148,3.18492358353215,206.836923476279,213.564120686252,223.729554892038,1.50358438445029,18.8222348269701,211.307831511005,7.01170590696741,197.094029987052,206.784862827843,211.361697407927,215.888797152254,225.04041398225,211.42936316277,7.00432375253083,197.218514349408,206.893710424605,211.516227729463,216.090150823625,225.003618383675,3.07695075630746,0.236672329389246,2.35596563409627,3.04900366941574,3.13191312440489,3.18492302893546,3.2462045037466
"sigma[1]",5.01483807976589,5.48158623416836,6.73190028778716,0.200508287246869,0.24953246396743,0.295960593288847,13.8469390421347,15.5753512518071,1.50821358376557,20.6378772056645,0.269429542042312,0.0480966049602022,0.194327733585269,0.235476634015822,0.262935369824202,0.295942045282416,0.381018530240506,0.269494657872914,0.0464954465361385,0.196313537485078,0.23680348482473,0.262951771533621,0.295977761168678,0.378059753753231,14.5055900393824,0.913762714928544,12.5103877602571,13.8474575241827,14.6754587627497,15.1801861595024,16.1642215033633
"sigma[2]",1.23551325790915,1.3008341641352,1.59540167902848,0.0803757242868749,0.100838361635831,0.119660362389853,3.35356491802765,3.69075753700966,1.50416756919495,42.3018309702343,0.109127575752531,0.0195249423291648,0.0780454058631437,0.0952605823096721,0.106513583098681,0.119898152476188,0.155131588689083,0.108748308218211,0.0194142659646057,0.0781296187126196,0.0950984447143907,0.106310153051015,0.119445011512603,0.154255118676352,3.4886638897567,0.140986600478427,3.30065154442666,3.35356513463101,3.47215980937384,3.60518067109504,3.78622773263953
"z[1,1]",28.0773483560245,16.0129260289278,19.8939504908068,0.485020394074999,0.554043323340053,38.5109079799593,43.1404047952052,51.180727344797,1.54347880698486,5.42236078610282,41.8141263033279,4.86905228811864,32.9056547764052,38.4755382496724,41.5749513671773,44.8465706233227,52.1235771678585,41.8982242562704,4.94203387673475,33.0860493773893,38.536969799686,41.614789928441,44.9905362634951,52.4725727939879,0.519694508475063,0.041244930764197,0.483254788886731,0.487040914963332,0.499372616954088,0.553995007037396,0.601989148786712
"z[1,2]",137.052062653714,70.1972053706887,86.1156232922523,14.7619159446576,16.0175363301093,193.08456439532,200.063197161745,210.517651767516,1.50495756068751,15.9833024270894,197.709172595226,7.2007017960113,183.029784814649,192.972463413023,197.754782744931,202.517138235794,211.778724539019,197.89211117264,7.24049898493295,183.52071620781,193.179831154722,197.855575505226,202.675301387315,211.92972480209,15.5549041932749,0.582803853872006,14.0152690951115,15.0640520726317,15.7532515183122,16.0175363301093,16.087017012247
"z[2,1]",23.3641911892328,13.1168910701931,16.2484984876602,0.70947934186485,0.806222470931873,32.2130253657619,35.5641299423499,41.4541805732626,1.53449205709697,6.06068527819479,34.6503630233126,3.57143631527889,28.0439277101206,32.2725301250405,34.4747774441349,36.8697082148268,42.2439354442147,34.6800111669535,3.60312312146113,28.2299877090125,32.1572162989252,34.4790507833717,36.9275273700998,42.2967233470743,0.762199377432394,0.0643291504880767,0.707411508657144,0.712613908720792,0.731360919451165,0.806208822854579,0.901406560717879
