"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2","c_summary.mean.chain.3","c_summary.sd.chain.3","c_summary.2.5..chain.3","c_summary.25..chain.3","c_summary.50..chain.3","c_summary.75..chain.3","c_summary.97.5..chain.3","c_summary.mean.chain.4","c_summary.sd.chain.4","c_summary.2.5..chain.4","c_summary.25..chain.4","c_summary.50..chain.4","c_summary.75..chain.4","c_summary.97.5..chain.4"
"theta[1]",1.70548421464968,0.187620671659614,0.33730336799332,1.32459726383612,1.33186192969399,1.61879238393921,1.91064286946897,2.49759507601417,3.23206422862318,1.58501247403777,1.94371284711895,0.312934049580684,1.41051978402391,1.72448888977227,1.91564253962961,2.13680745067222,2.64049814261052,1.61511335190223,0.00448495132161284,1.60620188034133,1.61053417311686,1.61689474335565,1.61938235246518,1.61994678159857,1.93419116655255,0.313243128368632,1.38989976922898,1.71439042805716,1.90626150383386,2.1262502206304,2.6108471359238,1.32891949302498,0.00239857008339788,1.32392342142898,1.32714228300521,1.3295967427875,1.33099264977272,1.33184657191524
"theta[2]",0.808869450496894,0.843316347685687,1.19266006655112,0.0100115547410094,0.0124271489062889,0.185235329519127,0.977025782571747,2.86257602002082,2.00010280033852,850.720942459347,0.0126152385976249,0.00176996099605376,0.00959334164480441,0.0113670284295113,0.0124364926781974,0.0136837525866023,0.0166147062690006,0.349478115966368,0.000396713299559305,0.348887195640233,0.349159862334423,0.349405696778288,0.34974883776506,0.350472836337326,0.0125755215617595,0.00175330752450347,0.00957192460586509,0.0113446315893734,0.0124194334122334,0.0136641864074491,0.0163613221182852,2.86080892586183,0.00165234056032206,2.8569744419521,2.85973614036643,2.86128728443474,2.86195370272114,2.86315441957578
"theta[3]",0.637243432669408,0.419611380339774,0.596844302999998,0.157255921383284,0.272282085747364,0.306551789562259,1.1083211546544,1.66825805704314,2.02314769757752,8.90504683558076,0.28746218524191,0.0995443952004502,0.142425870259867,0.217080285501962,0.270379326894789,0.339448100882126,0.52921668750564,1.66345678905126,0.0034410349641202,1.65863531093683,1.66042398608199,1.66298729319273,1.66702658386853,1.66903342134526,0.291899240541291,0.10293281994975,0.140943112815751,0.219161066442301,0.274591412867127,0.345929654512223,0.542277720024781,0.306155515843175,0.000480708588100333,0.305550409217578,0.305654987224262,0.306092261299296,0.306652177753461,0.306970854258174
"theta[4]",22.2134655884107,10.0127801950747,14.1742119039934,1.21931324091957,13.2218092733047,24.119882868597,35.1807884300822,36.8489177913349,2.00395736465333,21.4287243230676,35.1781214602217,1.00082167149546,33.2668483576582,34.5002919028946,35.1716301453305,35.8441282705994,37.1647555626519,17.2668160879377,0.0143315750897352,17.2253926123345,17.2619151410472,17.2669232522119,17.2745574429574,17.2907346849623,35.1885415536057,0.998822201481421,33.2298473873876,34.5124537199388,35.1917943893162,35.8585154105515,37.1374440749703,1.22038325187767,0.000932809137245271,1.21884331098257,1.21972413738757,1.22025630644078,1.22097447732397,1.22250877523221
"theta[5]",1.73448734842982,1.22894446458937,1.74176958588556,0.266201505182259,0.471477429678431,1.23493348088352,2.42066349381947,4.70377505695136,2.00870837387558,14.5113667801959,0.498039275993604,0.17855976461548,0.237016027202522,0.371353129663059,0.468411498252669,0.591191276309417,0.939288954278593,4.69785032325183,0.00492449665617992,4.68864972405464,4.69374666692652,4.69922035931886,4.70127199236601,4.70545480388014,0.505361710844493,0.184314704290563,0.240435781712029,0.374695430571619,0.474343753032771,0.602381714389317,0.963018101549771,1.23669808362934,0.000825382384481256,1.23514413003064,1.23606591038028,1.23663630901096,1.23730192581043,1.23854651923016
"theta[6]",1.85733992552964,1.00213089666733,1.41769486962932,0.391277744961733,0.465550020195354,1.79500169759462,3.03630812719955,3.66653198261788,2.00132044181688,38.487914000702,0.470695420949241,0.0552254652886481,0.379788778962073,0.431863737146467,0.464218012549652,0.502880204233818,0.597550837381342,2.82220145962295,0.002695152551573,2.81829564026682,2.81968090354577,2.82218942628441,2.82419922014683,2.82786229072549,0.472873987152756,0.0561435079104909,0.379766878519636,0.433405077316443,0.466969370036712,0.506810309471611,0.601412434328503,3.66358883439363,0.00189267002363103,3.66076130157479,3.66197375029603,3.66334912359776,3.66488678232044,3.66722099540556
"z_init[1]",25.2009000689289,16.8302672194615,23.9782328225409,0.925247021132255,1.71242987865282,14.7465162384629,48.7422611802268,56.9031840663071,2.02979567416681,7.79118417977394,48.9611351355231,4.61114189091369,40.6230860371946,45.7809808407369,48.7138811844307,51.8640392512239,58.6003307915952,1.97733003775496,0.00166297570450205,1.97510277741341,1.97593110304965,1.97694297194961,1.97872927222768,1.98071286230902,48.9382293317213,4.68361113652662,40.1223697412565,45.8412819677161,48.7878433959459,51.9357376099161,58.5371755112544,0.926905770716193,0.000879352053932948,0.924819689296518,0.926642674583919,0.927157609947939,0.927495137175868,0.928011465772758
"z_init[2]",97.041694244826,67.9215534491061,96.149949385905,0.318911931447677,1.35695443213263,85.5353602557834,192.932130735211,204.42529275171,2.00393162679633,21.5706692377455,193.120817688173,6.82282410419755,180.174731283354,188.524026886199,192.979711590259,197.532852081452,206.699962730184,0.319603736593886,0.000638388727836399,0.318686267922299,0.3190856351993,0.319430801991482,0.320002115541061,0.320912930847989,193.02124662892,6.65469828673759,180.156060936848,188.578716865171,192.874825442685,197.388518681189,206.670963030748,1.70510892561684,0.00118797922554843,1.70271035681776,1.70426404563279,1.70499531908842,1.70610598669098,1.70720064125849
"sigma[1]",1.90651368215644,1.96194597980325,2.77488376512986,0.191264272842888,0.250116880591966,0.400062874705008,2.06481549291603,6.75156085221795,2.00039380703426,86.2482085784412,0.256780964860547,0.0469501778681014,0.183028287611214,0.223965825392729,0.250605820954382,0.282604738548928,0.368040160057193,6.71119202630803,0.0299529092867597,6.66773529446702,6.68478743761505,6.70709212436286,6.74062814162168,6.75756545058241,0.25722762597242,0.0483858829217573,0.18248490585926,0.223608230425067,0.249572301347243,0.283742062563308,0.372242883622164,0.400854111484776,0.000478987841699182,0.400072822011435,0.400398380167554,0.400995066959602,0.401305264920046,0.401475986253588
"sigma[2]",0.613737216127613,0.456633839686614,0.645874581606587,0.0646614267039013,0.0848755223867817,0.403166458202033,0.876940375691031,1.67135994518537,2.00059970934139,59.7226347029982,0.0872666460378763,0.0164507531287123,0.0621267776647288,0.0758353281103076,0.0850070874111475,0.0962265343154378,0.126093565747753,0.611724653460983,0.000795863533475401,0.610227763195307,0.611223345187755,0.611762433397185,0.612281551566148,0.61300125162154,0.0870250885790217,0.0162015102878406,0.0620139408473171,0.0755531317412059,0.0847951190611083,0.0959508296980234,0.125685755477284,1.66893247643257,0.00157321902278442,1.66685071154707,1.66760140546965,1.66833355784673,1.6701576763307,1.67210664996454
"z[1,1]",23.1797386625962,14.5799304279592,20.7638271366927,0.528450769763723,3.68946495081854,14.4382781383048,43.5125389229473,50.4075667007166,2.02816790546303,8.00444838749121,43.7019676735553,3.879639839963,36.6160012275413,41.0508451217076,43.4697482033357,46.0800794522239,51.9277008108745,4.78218674620917,0.0191153394940457,4.74838294957187,4.76228970683261,4.78455565142884,4.79873012192664,4.80808896396554,43.7035547743446,3.95486760066192,36.2728350609991,41.0246747623043,43.5487672716927,46.2594201599763,51.9032976826161,0.531245456275645,0.00206652950161922,0.528091814543009,0.529367744694042,0.531219364919912,0.533083914240424,0.534478424317455
