"","Time","P","I"
"1",0,10,10
"2",1.00113000761952,53,161
"3",2.01595293961886,171,315
"4",3.02901132128984,537,552
"5",4.04531167452485,996,1172
"6",5.05493427168085,683,2600
"7",6.07523901787989,153,3163
"8",7.08393264491984,38,2954
"9",8.11556412041577,18,2627
"10",9.14130052432324,12,2348
"11",10.1688825402484,2,2132
