"","Time","P","I"
"1",0,10,10
"2",1.00077147716924,54,176
"3",2.04089656988954,191,338
"4",3.06750348866998,554,596
"5",4.0838822339044,1064,1336
"6",5.08407823801677,621,2816
"7",6.10403792112484,124,3307
"8",7.14531308333006,26,3015
"9",8.21871662324067,12,2693
"10",9.27051701221006,10,2445
"11",10.3358161012446,7,2168
