"","Time","P","I"
"1",0,80,200
"2",1.00056130708123,158,227
"3",2.0015408261293,209,285
"4",3.00343408965439,163,366
"5",4.00362861322696,93,392
"6",5.06730608734328,37,381
"7",6.14102509260064,10,353
"8",7.23022993491857,15,337
"9",8.37460143565626,22,310
"10",9.44288301489216,6,290
"11",10.4448923017895,1,287
"12",11.4559551760322,2,262
