"","Times","P","I"
"272",27.1,76.0903258663819,283.404248385768
"273",27.2,71.1383717147306,280.375664564115
"274",27.3,66.6654878858558,277.003865096806
"275",27.4,62.6525051108302,273.344970153416
"276",27.5,59.0751590061648,269.452352913552
"277",27.6,55.9063267453576,265.375825430779
"278",27.7,53.1177819154333,261.16115054339
"279",27.8,50.6815111392461,256.84981629388
"280",27.9,48.5706480335607,252.479017228269
"281",28,46.7601109536819,248.081775414048
"282",28.1,45.2269897174169,243.687170410153
"283",28.2,43.9507519116356,239.320632148485
"284",28.3,42.9133236556155,235.004265592716
"285",28.4,42.0990798365419,230.757191056998
"286",28.5,41.4947804005581,226.595880383733
"287",28.6,41.0894685859144,222.534473132826
"288",28.7,40.8743535724879,218.585092520701
"289",28.8,40.8426872310656,214.758129146127
"290",28.9,40.9896464437934,211.062495257344
"291",29,41.3122120604273,207.505880049488
"292",29.1,41.8090676693266,204.094956743565
"293",29.2,42.4805087461843,200.835572296716
"294",29.3,43.3283551442863,197.732932004416
"295",29.4,44.3558734099843,194.791761154693
"296",29.5,45.5677054198685,192.016451270934
"297",29.6,46.9697993652383,189.411194055523
"298",29.7,48.5693396176822,186.980104390946
"299",29.8,50.3746712685986,184.727333837666
"300",29.9,52.3952143735327,182.657175961561
"301",30,54.6413621831783,180.774164589727
"302",30.1,57.1243555830522,179.083166197559
"303",30.2,59.8561295135115,177.58946634559
"304",30.3,62.8491231711039,176.298848117089
"305",30.4,66.116036191994,175.217670155255
"306",30.5,69.6695296732549,174.352935514774
"307",30.6,73.5218684360834,173.712352031238
"308",30.7,77.6844460790964,173.304389793292
"309",30.8,82.1672500722698,173.13831953825
"310",30.9,86.9782207795274,173.224239451589
"311",31,92.1224727615517,173.573085338331
"312",31.1,97.601395582032,174.196615392013
"313",31.2,103.411624836347,175.107364728025
"314",31.3,109.543871739446,176.318558912859
"315",31.4,115.981633346438,177.843979534259
"316",31.5,122.699797463923,179.69776903992
"317",31.6,129.663173212071,181.894159553334
"318",31.7,136.825003293628,184.447110874251
"319",31.8,144.12553683672,187.369840912972
"320",31.9,151.490766444561,190.674230714612
"321",32,158.831464414377,194.370087113946
"322",32.1,166.042684553133,198.464248861808
"323",32.2,173.003924414812,202.959527578996
"324",32.3,179.580163262357,207.85348442049
"325",32.4,185.623996300578,213.137057851392
"326",32.5,190.979066670572,218.793078459714
"327",32.6,195.484943166173,224.794733793317
"328",32.7,198.98349393755,231.104079455868
"329",32.8,201.326658014887,237.670730248064
