"","Time","P","I"
"618",61.7,65.6590353637472,1505.3180285016
"619",61.8,65.6280867926248,1504.11338104793
"620",61.9,65.60501251642,1502.92196339927
"621",62,65.5897145915701,1501.74464679942
"622",62.1,65.5820923232434,1500.58227441544
"623",62.2,65.5820423402471,1499.43566146423
"624",62.3,65.589458662476,1498.30559535279
"625",62.4,65.604232761418,1497.19283583043
"626",62.5,65.6262536142276,1496.09811515129
"627",62.6,65.6554077518748,1495.02213824581
"628",62.7,65.6915793018736,1493.9655828997
"629",62.8,65.7346500260882,1492.92909993907
"630",62.9,65.7844993541141,1491.91331342062
"631",63,65.8410044127209,1490.91882082582
"632",63.1,65.9040400518419,1489.94619325789
"633",63.2,65.9734788675861,1488.99597564093
"634",63.3,66.0491912227443,1488.0686869202
"635",63.4,66.1310452652507,1487.16482026276
"636",63.5,66.2189069450577,1486.28484325811
"637",63.6,66.3126400298703,1485.42919811783
"638",63.7,66.4121061201801,1484.59830187406
"639",63.8,66.5171646641148,1483.79254657738
"640",63.9,66.6276729719359,1483.01229948604
"641",64,66.74348623249,1482.25790327055
"642",64.1,66.8644575287081,1481.52967619182
"643",64.2,66.9904378554467,1480.82791228828
"644",64.3,67.1212761395654,1480.15288156679
"645",64.4,67.2568192613976,1479.5048301818
"646",64.5,67.3969120788729,1478.88398061397
"647",64.6,67.5413974544836,1478.29053184628
"648",64.7,67.6901162854044,1477.72465953781
"649",64.8,67.8429075370869,1477.18651619513
"650",64.9,67.9996082806336,1476.67623134174
"651",65,68.160053734244,1476.19391168574
"652",65.1,68.3240773090067,1475.73964128619
"653",65.2,68.491510659296,1475.31348171845
"654",65.3,68.6621837380177,1474.91547223897
"655",65.4,68.835924856923,1474.54562995013
"656",65.5,69.0125607522004,1474.20394996535
"657",65.6,69.1919166555269,1473.89040557539
"658",65.7,69.3738163707464,1473.60494841606
"659",65.8,69.5580823558098,1473.34750863721
"660",65.9,69.7445358136218,1473.11799508028
"661",66,69.9329967782954,1472.91629543905
"662",66.1,70.1232842292082,1472.74227646567
"663",66.2,70.3152161883044,1472.59578413906
"664",66.3,70.5086098321643,1472.47664385385
"665",66.4,70.7032816137408,1472.38466062277
"666",66.5,70.8990473866226,1472.31961927941
"667",66.6,71.0957225358572,1472.28128468933
"668",66.7,71.2931221151782,1472.26940197021
"669",66.8,71.4910609896798,1472.28369672063
"670",66.9,71.6893539843301,1472.32387525874
"671",67,71.8878160382073,1472.38962487164
"672",67.1,72.0862623641055,1472.48061407594
"673",67.2,72.284508613254,1472.59649289023
"674",67.3,72.4823710449814,1472.73689312009
"675",67.4,72.6796667010329,1472.90142865628
"676",67.5,72.8762135842376,1473.08969578683
"677",67.6,73.0718308411971,1473.30127352343
"678",67.7,73.2663389486416,1473.53572394282
"679",67.8,73.4595599030736,1473.79259254357
"680",67.9,73.6513174132946,1474.07140861886
"681",68,73.8414370953883,1474.37168564547
"682",68.1,74.0297466697096,1474.6929216896
"683",68.2,74.2160761594104,1475.03459982964
"684",68.3,74.4002580900124,1475.39618859632
"685",68.4,74.5821276895194,1475.77714243026
"686",68.5,74.7615230885479,1476.17690215736
"687",68.6,74.9382855199343,1476.59489548187
"688",68.7,75.1122595172718,1477.03053749723
"689",68.8,75.2832931118356,1477.4832312149
"690",68.9,75.4512380273176,1477.95236811024
"691",69,75.6159498717776,1478.43732868663
"692",69.1,75.7772883262631,1478.93748305655
"693",69.2,75.9351173295264,1479.45219153954
"694",69.3,76.0893052582569,1479.98080527672
"695",69.4,76.2397251022629,1480.52266686141
"696",69.5,76.3862546340452,1481.07711098535
"697",69.6,76.528776572212,1481.64346509979
"698",69.7,76.6671787381989,1482.22105009095
"699",69.8,76.8013542057723,1482.80918096891
"700",69.9,76.9312014428124,1483.4071675693
"701",70,77.0566244448918,1484.01431526675
"702",70.1,77.177532860191,1484.62992569922
"703",70.2,77.2938421053121,1485.25329750223
"704",70.3,77.4054734715766,1485.88372705179
"705",70.4,77.5123542214886,1486.52050921508
"706",70.5,77.6144176750348,1487.1629381074
"707",70.6,77.7116032848676,1487.81030785485
"708",70.7,77.8038567014059,1488.46191336025
"709",70.8,77.8911298266986,1489.11705107206
"710",70.9,77.9733808567834,1489.77501975447
"711",71,78.0505743126426,1490.43512125752
"712",71.1,78.1226810596267,1491.09666128541
"713",71.2,78.1896783153184,1491.75895016193
"714",71.3,78.2515496454358,1492.42130359139
"715",71.4,78.3082849485244,1493.08304341364
"716",71.5,78.3598804284535,1493.74349835165
"717",71.6,78.4063385551515,1494.40200475419
"718",71.7,78.4476680158124,1495.05790730395
"719",71.8,78.4838836494019,1495.71055977932
"720",71.9,78.5150063777289,1496.35932571412
"721",72,78.5410631214657,1497.00357908626
"722",72.1,78.56208670403,1497.6427050145
"723",72.2,78.5781157474698,1498.27610040457
"724",72.3,78.5891945579098,1498.90317458425
"725",72.4,78.5953730012858,1499.52334991964
"726",72.5,78.5967063698586,1500.13606241019
"727",72.6,78.5932552408023,1500.74076225837
"728",72.7,78.5850853213464,1501.33691443371
"729",72.8,78.57226730401,1501.9239991514
"730",72.9,78.5548766777389,1502.50151244941
"731",73,78.5329935704536,1503.06896660679
"732",73.1,78.5067025712907,1503.62589058672
"733",73.2,78.4760925398385,1504.17183047363
"734",73.3,78.4412564224331,1504.70634984752
"735",73.4,78.4022910454188,1505.2290301659
"736",73.5,78.3592969282674,1505.73947107208
"737",73.6,78.3123780810953,1506.23729069442
"738",73.7,78.2616417941707,1506.72212592714
"739",73.8,78.2071984267008,1507.1936326698
"740",73.9,78.149161215891,1507.65148601558
"741",74,78.0876460353859,1508.0953804591
"742",74.1,78.0227712043122,1508.52503001829
"743",74.2,77.9546572769958,1508.94016834848
"744",74.3,77.8834268236143,1509.34054883348
"745",74.4,77.8092042267412,1509.72594463529
"746",74.5,77.73211545897,1510.09614871812
"747",74.6,77.6522878880177,1510.45097384002
"748",74.7,77.5698500712854,1510.79025251552
"749",74.8,77.4849315472027,1511.11383695229
"750",74.9,77.3976626325551,1511.42159895315
"751",75,77.3081742437728,1511.71342980471
"752",75.1,77.2165976755081,1511.98924011167
"753",75.2,77.123064431908,1512.24895963184
"754",75.3,77.027706044034,1512.49253707768
"755",75.4,76.9306538843055,1512.71993988849
"756",75.5,76.8320389936532,1512.93115398225
"757",75.6,76.7319919127633,1513.12618348493
"758",75.7,76.6306425185595,1513.30505043767
"759",75.8,76.528119866282,1513.46779448344
"760",75.9,76.4245520373515,1513.61447253393
"761",76,76.3200659931508,1513.74515841784
"762",76.1,76.2147874347979,1513.85994251173
"763",76.2,76.1088406689918,1513.95893135448
"764",76.3,76.0023484803746,1514.0422472455
"765",76.4,75.8954320096769,1514.11002782989
"766",76.5,75.7882106382039,1514.16242567007
"767",76.6,75.6808018787118,1514.19960780496
"768",76.7,75.5733212724977,1514.22175529825
"769",76.8,75.4658822926647,1514.22906277684
"770",76.9,75.3585962534884,1514.22173796048
"771",77,75.2515722260132,1514.20000118332
"772",77.1,75.1449169593845,1514.16408490926
"773",77.2,75.0387348083725,1514.11423324088
"774",77.3,74.9331276662985,1514.05070142117
"775",77.4,74.8281949055568,1513.97375534814
"776",77.5,74.7240333185331,1513.88367104096
"777",77.6,74.6207370708019,1513.78073416642
"778",77.7,74.5183976563813,1513.66523953348
"779",77.8,74.4171038560144,1513.5374905712
"780",77.9,74.3169417031902,1513.39779882993
"781",78,74.2179944542827,1513.24648347873
"782",78.1,74.1203425632303,1513.08387080417
"783",78.2,74.0240636606697,1512.91029371197
"784",78.3,73.9292326237197,1512.72609106806
"785",78.4,73.835921130911,1512.53160802962
"786",78.5,73.7441984395289,1512.32719403914
"787",78.6,73.6541307145642,1512.1132036531
"788",78.7,73.565781253427,1511.88999557408
"789",78.8,73.4792107984383,1511.65793187835
"790",78.9,73.3944768860972,1511.41737836335
"791",79,73.3116341572493,1511.16870367722
"792",79.1,73.2307345612088,1510.91227861892
"793",79.2,73.1518273060505,1510.64847588513
"794",79.3,73.0749584326785,1510.37766985357
"795",79.4,73.0001716242463,1510.10023575161
"796",79.5,72.9275075720585,1509.81654958914
"797",79.6,72.8570042238078,1509.52698759657
"798",79.7,72.788697098469,1509.23192593021
"799",79.8,72.7226186926086,1508.93174022074
"800",79.9,72.6587987968863,1508.62680519347
"801",80,72.5972647098583,1508.31749431337
"802",80.1,72.5380411269411,1508.00417944878
"803",80.2,72.4811501566604,1507.6872305192
"804",80.3,72.4266113724064,1507.36701516155
"805",80.4,72.3744418481286,1507.04389840838
"806",80.5,72.3246561947298,1506.71824237538
"807",80.6,72.2772665973562,1506.39040595906
"808",80.7,72.2322828535254,1506.06074454491
"809",80.8,72.1897124119938,1505.72960972576
"810",80.9,72.1495604122906,1505.39734903033
"811",81,72.1118297248462,1505.06430566199
"812",81.1,72.0765209916527,1504.73081824764
"813",81.2,72.0436326673942,1504.39722059654
"814",81.3,72.0131610609928,1504.06384146917
"815",81.4,71.9851003775211,1503.73100435578
"816",81.5,71.9594427604341,1503.39902726483
"817",81.6,71.936178333843,1503.06822252196
"818",81.7,71.9152952464532,1502.7388965722
"819",81.8,71.8967797107664,1502.41134981295
"820",81.9,71.8806160525329,1502.08587639269
"821",82,71.8667867498833,1501.76276406504
"822",82.1,71.8552724764156,1501.44229403372
"823",82.2,71.8460521463657,1501.12474079848
"824",82.3,71.8391029567892,1500.81037202178
"825",82.4,71.8344004340277,1500.49944839063
"826",82.5,71.831918474891,1500.19222350283
"827",82.6,71.8316293905767,1499.88894375354
"828",82.7,71.8335039518518,1499.58984822588
"829",82.8,71.8375114338156,1499.29516859257
"830",82.9,71.8436196560829,1499.00512903435
"831",83,71.8517950334444,1498.71994614446
"832",83.1,71.8620026157916,1498.43982886356
"833",83.2,71.8742061321072,1498.16497841273
"834",83.3,71.8883680365271,1497.89558823004
"835",83.4,71.904449551297,1497.63184391967
"836",83.5,71.9224107141021,1497.37392320287
"837",83.6,71.942210420016,1497.12199588137
"838",83.7,71.9638064662688,1496.87622380489
"839",83.8,71.9871555983343,1496.63676084332
"840",83.9,72.0122135556132,1496.40375286727
"841",84,72.0389351125046,1496.17733773605
"842",84.1,72.0672741302214,1495.95764528827
"843",84.2,72.0971835976595,1495.74479734263
"844",84.3,72.1286156765279,1495.53890770265
"845",84.4,72.1615217486292,1495.34008216686
"846",84.5,72.1958524599915,1495.1484185451
"847",84.6,72.231557769548,1494.96400668197
"848",84.7,72.2685869923138,1494.78692848326
"849",84.8,72.306888845499,1494.61725794929
"850",84.9,72.3464114959961,1494.45506121384
"851",85,72.3871026074477,1494.30039658931
"852",85.1,72.4289093825705,1494.15331461163
"853",85.2,72.4717786165235,1494.01385810168
"854",85.3,72.5156567389365,1493.88206222029
"855",85.4,72.5604898603255,1493.7579545321
"856",85.5,72.606223820638,1493.64155507681
"857",85.6,72.6528042344704,1493.53287644093
"858",85.7,72.7001765408455,1493.43192384165
"859",85.8,72.748286047241,1493.33869520561
"860",85.9,72.7970779764841,1493.25318125723
"861",86,72.8464975149016,1493.17536561345
"862",86.1,72.8964898598231,1493.10522488286
"863",86.2,72.9470002621308,1493.04272875847
"864",86.3,72.9979740797029,1492.98784013839
"865",86.4,73.0493568191803,1492.94051522648
"866",86.5,73.1010941819283,1492.90070364585
"867",86.6,73.1531321118429,1492.86834856115
"868",86.7,73.205416839543,1492.84338679708
"869",86.8,73.2578949306975,1492.82574897269
"870",86.9,73.3105133284291,1492.81535962388
"871",87,73.3632193981375,1492.81213733762
"872",87.1,73.4159609731842,1492.81599489291
"873",87.2,73.4686863994808,1492.82683940468
"874",87.3,73.5213445750653,1492.84457245573
"875",87.4,73.5738849994003,1492.86909026606
"876",87.5,73.6262578113045,1492.90028383038
"877",87.6,73.6784138303664,1492.93803907154
"878",87.7,73.7303045993479,1492.98223700285
"879",87.8,73.7818824241284,1493.03275388787
"880",87.9,73.8331004131366,1493.08946140378
"881",88,73.8839125159903,1493.1522268076
"882",88.1,73.9342735612639,1493.22091310505
"883",88.2,73.9841392933271,1493.29537922187
"884",88.3,74.03346640821,1493.3754801775
"885",88.4,74.082212588446,1493.46106726086
"886",88.5,74.1303365368447,1493.55198820835
"887",88.6,74.1777980091508,1493.64808738359
"888",88.7,74.2245578455402,1493.74920595905
"889",88.8,74.2705780009127,1493.8551820992
"890",88.9,74.315821573934,1493.96585114519
"891",89,74.3602528347956,1494.08104580074
"892",89.1,74.4038372516527,1494.2005963192
"893",89.2,74.4465415156214,1494.3243306916
"894",89.3,74.4883335644651,1494.4520748354
"895",89.4,74.5291826048212,1494.58365278391
"896",89.5,74.5690591329242,1494.71888687609
"897",89.6,74.6079349538296,1494.85759794668
"898",89.7,74.6457831991183,1494.99960551635
"899",89.8,74.6825783430403,1495.14472798172
"900",89.9,74.7182962170757,1495.29278280511
"901",90,74.752914022895,1495.44358670381
"902",90.1,74.7864103436989,1495.59695583861
"903",90.2,74.8187651539229,1495.7527060015
"904",90.3,74.8499598272945,1495.91065280234
"905",90.4,74.8799771432331,1496.07061185422
"906",90.5,74.9088012915856,1496.23239895739
"907",90.6,74.9364178756949,1496.39583028157
"908",90.7,74.9628139137998,1496.56072254643
"909",90.8,74.9879778387687,1496.72689320007
"910",90.9,75.0118994961736,1496.89416059523
"911",91,75.0345701407107,1497.06234416325
"912",91.1,75.0559824309809,1497.23126458528
"913",91.2,75.0761304226439,1497.40074396093
"914",91.3,75.0950095599628,1497.57060597383
"915",91.4,75.1126166657601,1497.74067605419
"916",91.5,75.128949929808,1497.91078153808
"917",91.6,75.1440088956791,1498.08075182318
"918",91.7,75.1577944460852,1498.25041852109
"919",91.8,75.1703087867376,1498.41961560574
"920",91.9,75.1815554287601,1498.58817955797
"921",92,75.1915391696937,1498.75594950605
"922",92.1,75.2002660731296,1498.92276736199
"923",92.2,75.207743447013,1499.0884779535
"924",92.3,75.2139798206599,1499.25292915161
"925",92.4,75.218984920533,1499.41597199354
"926",92.5,75.2227696448223,1499.57746080103
"927",92.6,75.2253460368818,1499.7372532938
"928",92.7,75.2267272575696,1499.89521069814
"929",92.8,75.2269275565461,1500.0511978505
"930",92.9,75.2259622425828,1500.20508329598
"931",93,75.2238476529353,1500.35673938176
"932",93.1,75.2206011218379,1500.50604234522
"933",93.2,75.216240948175,1500.6528723968
"934",93.3,75.2107863623861,1500.79711379756
"935",93.4,75.2042574926677,1500.93865493134
"936",93.5,75.1966753305205,1501.07738837151
"937",93.6,75.1880616957107,1501.21321094228
"938",93.7,75.1784392006972,1501.34602377455
"939",93.8,75.1678312145898,1501.47573235629
"940",93.9,75.1562618266919,1501.60224657746
"941",94,75.1437558096899,1501.72548076939
"942",94.1,75.1303385825465,1501.84535373881
"943",94.2,75.1160361731549,1501.96178879637
"944",94.3,75.1008751808129,1502.07471377974
"945",94.4,75.084882738572,1502.18406107142
"946",94.5,75.0680864755182,1502.28976761113
"947",94.6,75.0505144790374,1502.39177490298
"948",94.7,75.0321952571215,1502.49002901739
"949",94.8,75.0131577007655,1502.58448058789
"950",94.9,74.9934310465081,1502.67508480281
"951",95,74.9730448391646,1502.76180139199
"952",95.1,74.9520288948015,1502.84459460854
"953",95.2,74.9304132639993,1502.92343320583
"954",95.3,74.908228195448,1502.99829040968
"955",95.4,74.8855040999213,1503.06914388598
"956",95.5,74.8622715146682,1503.13597570377
"957",95.6,74.8385610682662,1503.19877229392
"958",95.7,74.8144034459708,1503.25752440348
"959",95.8,74.789829355601,1503.31222704592
"960",95.9,74.7648694939945,1503.36287944732
"961",96,74.7395545140654,1503.40948498856
"962",96.1,74.7139149924962,1503.45205114385
"963",96.2,74.6879813980938,1503.49058941552
"964",96.3,74.6617840608353,1503.52511526537
"965",96.4,74.6353531416316,1503.55564804259
"966",96.5,74.6087186028301,1503.58221090848
"967",96.6,74.5819101794808,1503.60483075812
"968",96.7,74.5549573513833,1503.62353813905
"969",96.8,74.527889315935,1503.63836716721
"970",96.9,74.5007349617964,1503.64935544024
"971",97,74.4735228433868,1503.65654394823
"972",97.1,74.4462811562259,1503.65997698222
"973",97.2,74.4190377131302,1503.65970204047
"974",97.3,74.3918199212747,1503.65576973266
"975",97.4,74.3646547601294,1503.64823368226
"976",97.5,74.3375687602735,1503.63715042713
"977",97.6,74.3105879830965,1503.6225793185
"978",97.7,74.2837380013862,1503.60458241857
"979",97.8,74.257043880808,1503.58322439677
"980",97.9,74.2305301622751,1503.55857242483
"981",98,74.2042208452087,1503.53069607092
"982",98.1,74.1781393716884,1503.49966719286
"983",98.2,74.1523086114868,1503.46555983059
"984",98.3,74.1267508479875,1503.42845009806
"985",98.4,74.101487764978,1503.38841607471
"986",98.5,74.0765404343143,1503.34553769647
"987",98.6,74.051929304448,1503.29989664675
"988",98.7,74.027674189809,1503.25157624719
"989",98.8,74.003794261034,1503.20066134851
"990",98.9,73.9803080360321,1503.1472382216
"991",99,73.9572333718764,1503.09139444877
"992",99.1,73.9345874575109,1503.03321881546
"993",99.2,73.9123868072607,1502.97280120249
"994",99.3,73.8906472551332,1502.91023247884
"995",99.4,73.8693839498982,1502.84560439524
"996",99.5,73.8486113509329,1502.77900947848
"997",99.6,73.8283432248175,1502.71054092677
"998",99.7,73.8085926426696,1502.64029250597
"999",99.8,73.7893719781999,1502.56835844702
"1000",99.9,73.7706929064772,1502.49483334452
"1001",100,73.7525664033859,1502.41981205657
